Entry,Ref,OLDRS,RANK,RS,RAWQP,QP,RANK2,RS2,RAWQP2,QP2,RANK3,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Tasting,Notes,Country,VintageNV,Method,Sweetness
2,0004820,,,,,,,,,,,,,,,2019,2017,Superiore,Valdobbiadene Prosecco Superiore Extra Dry,DOCG,Valdobbiadene Prosecco,Bortolotti,Veneto,3,9-13,Glera 100%,Prosciutto crudo e melone,86,3,86,,na,Veneto Prosecco,,Bianco spumante,Sparkling White,11.5,195,4,sur lie,steel+sur lie,"Brillante, dalla tenue tonalità color paglierino e finissime bollicine. Profilo odoroso sottile e sfaccettato: salvia, erba fresca, gelsomino, avvolti da ricordi di mela verde e lime. Al gusto è sottile e ben bilanciato, con ottima coerenza nei toni freschi. Chiude appagante e definito. Solo acciaio. ",,Italy,Millesimato,Metodo charmat,Extra Dry
2,0004820,,,,,,,,,,,,,,,2022,2020,Superiore,Valdobbiadene Prosecco Superiore Extra Dry,DOCG,Valdobbiadene Prosecco,Bortolotti,Veneto,3,10-14,Glera 100%,Prosciutto crudo e melone,86,3,86,,na,Veneto Prosecco,,Bianco spumante,Sparkling White,11.5,195,4,sur lie,steel+sur lie,"Brillante, dalla tenue tonalità color paglierino e finissime bollicine. Profilo odoroso sottile e sfaccettato: salvia, erba fresca, gelsomino, avvolti da ricordi di mela verde e lime. Al gusto è sottile e ben bilanciato, con ottima coerenza nei toni freschi. Chiude appagante e definito. Solo acciaio. ",,Italy,Millesimato,Metodo charmat,Extra Dry
1,0004820-1,0.68,185,5,0.40,9,209,5,0.40,9,,,,,3.0,,,Superiore,Valdobbiadene Prosecco Superiore Extra Dry,DOCG,Valdobbiadene Prosecco,Bortolotti,Veneto,3★,10-14,Glera 100%,nd,86.0,3★,86.0,nd,nd,Veneto Prosecco,,Bianco spumante,Sparkling White,11.5,195k,4,sur lie,steel+sur lie,,,Italy,Vintage,Charmat method,Extra Dry
2,0004820,,,,,,,,,,,,,,,2020,2017,Superiore,Valdobbiadene Prosecco Superiore Extra Dry 47,DOCG,Valdobbiadene Prosecco,Bortolotti,Veneto,3,12-16,Glera 100%,Lasagna di erbette al ragù di gallinella,86,3,86,,na,Veneto Prosecco,,Bianco spumante,Sparkling White,11.5,39,4,sur lie,steel+sur lie,"Giallo paglierino classico, brillante per la luminosità del perlage brioso e minuto che forma una ricca e persistente corona ai lati del calice. Si propone con raffinati riconoscimenti di fiori di lillà e di tiglio, per poi rivelare, aprendosi, pesca tabacchiera e pera williams. All'assaggio è subito avvertibile il gradevole  e calibrato equilibrio, composto nell'incedere fino alla chiusura fresca. Solo acciaio. ",,Italy,Millesimato,Metodo charmat,Extra Dry
2,0004820,,,,,,,,,,,,,,,2022,2019,Superiore,Valdobbiadene Prosecco Superiore Extra Dry 47,DOCG,Valdobbiadene Prosecco,Bortolotti,Veneto,3,12-16,Glera 100%,nd,88,3,88,,na,Veneto Prosecco,,Bianco spumante,Sparkling White,11.5,39,9,sur lie,steel+sur lie,,,Italy,Millesimato,Metodo charmat,Extra Dry
2,0004820,,,,,,,,,,,,,,,2023,2020,Superiore,Valdobbiadene Prosecco Superiore Extra Dry 47,DOCG,Valdobbiadene Prosecco,Bortolotti,Veneto,3,14-18,Glera 100%,Insalata di astice e avocado,86,3,86,,na,Veneto Prosecco,,Bianco spumante,Sparkling White,11.5,36,9,sur lie,steel+sur lie,,,Italy,Millesimato,Metodo charmat,Extra Dry
1,0004820-1,1.02,139,7,0.44,10,155,7,0.44,10,,,,,3.0,,,Superiore,Valdobbiadene Prosecco Superiore Extra Dry 47,DOCG,Valdobbiadene Prosecco,Bortolotti,Veneto,3★,14-18,Glera 100%,Insalata di astice e avocado – Lasagna di erbette al ragù di gallinella,86.7,3★,86.7,nd,nd,Veneto Prosecco,,Bianco spumante,Sparkling White,11.5,36k,9,sur lie,steel+sur lie,,,Italy,Vintage,Metodo ancestrale,-
2,0004831,,,,,,,,,,,,,,,2019,2017,Superiore,Valdobbiadene Superiore Di Cartizze Dry,DOCG,Valdobbiadene Prosecco,Bortolotti,Veneto,4,16-20,Glera 100%,Carpaccio di salmerino affumicato,89,4,89,,na,Veneto Prosecco,,Bianco spumante,Sparkling White,11.5,10,12,sur lie,steel+sur lie,"Ricca la spuma alimentata da vivaci bollicine che danzano a lungo nel calice, solcando un giallo paglierino tenue  e trasparente. Olfatto intrigante, con aromi fragranti e nitidi: biancospino  e gelsomino, mela golden, pera e pesca bianca, quindi maggiorana, salvia e richiami di zenzero fresco e lavanda. Ottimo l'equilibrio e la beva: le componenti si fondono coralmente e senza prevalenze di sorta, creando armonia. Lungo il finale con decisa componente sapida. Solo acciaio. ",,Italy,Millesimato,Metodo charmat,Dry
2,0004831,,,,,,,,,,,,,,,2022,2020,Superiore,Valdobbiadene Superiore Di Cartizze Dry,DOCG,Valdobbiadene Prosecco,Bortolotti,Veneto,4,23-27,Glera 100%,Carpaccio di gamberi,90,4,90,,na,Veneto Prosecco,,Bianco spumante,Sparkling White,12,10,12,sur lie,steel+sur lie,"Giallo paglierino dai riflessi verdolini, fine il perlage. Olfatto raf- finato con riconoscimenti di lavanda, erbe aromatiche e agrumi, che si modula poi su zucchero filato e pasta di mandorle. Grande l'impatto al gusto, avvolgente e persistente, con ricordi di albi- cocca.",,Italy,Millesimato,Metodo charmat,Dry
2,0004831,,,,,,,,,,,,,,,2023,2021,Superiore,Valdobbiadene Superiore Di Cartizze Dry,DOCG,Valdobbiadene Prosecco,Bortolotti,Veneto,3,27-31,Glera 100%,Frittura di calamari gamberi e zucchine,88,3,88,,na,Veneto Prosecco,,Bianco spumante,Sparkling White,12,10,12,sur lie,steel+sur lie,,,Italy,Millesimato,Metodo charmat,Dry
1,0004831-1,2.34,54,16,0.57,13,60,16,0.57,13,,,,,3.7,,,Superiore,Valdobbiadene Superiore Di Cartizze Dry,DOCG,Valdobbiadene Prosecco,Bortolotti,Veneto,3★-4★,27-31,Glera 100%,Frittura di calamari gamberi e zucchine – Carpaccio di gamberi – Carpaccio di salmerino affumicato,89.0,3★-4★,89.0,nd,nd,Veneto Prosecco,,Bianco spumante,Sparkling White,12,10k,12,sur lie,steel+sur lie,,,Italy,Vintage,Metodo ancestrale,-
2,0006463,,,,,,,,,,,,,,,2023,2021,Superiore,Valdobbiadene Superiore Brut Sotoi Val,DOCG,Valdobbiadene Prosecco,Brancher,Veneto,3,7-11,Glera 100%,Polpette di pesce,86,3,86,,na,Veneto Prosecco,,Bianco spumante,Sparkling White,11,3,-,-,-,,,Italy,Millesimato,Metodo charmat,Brut
1,0006463-1,0.34,234,2,0.26,6,271,2,0.26,6,,,,,3.0,,,Superiore,Valdobbiadene Superiore Brut Sotoi Val,DOCG,Valdobbiadene Prosecco,Brancher,Veneto,3★,7-11,Glera 100%,Polpette di pesce,86.0,3★,86.0,nd,nd,Veneto Prosecco,,Bianco spumante,Sparkling White,11,3k,-,-,-,,,Italy,Vintage,Metodo ancestrale,-
2,0006464,,,,,,,,,,,,,,,2023,2021,Superiore,Valdobbiadene Superiore Dry,DOCG,Valdobbiadene Prosecco,Brancher,Veneto,3,7-11,Glera 100%,Minestra di fagioli di Lamon,86,3,86,,na,Veneto Prosecco,,Bianco spumante,Sparkling White,11,10,-,-,-,,,Italy,Millesimato,Metodo charmat,Dry
1,0006464-1,0.34,234,2,0.26,6,271,2,0.26,6,,,,,3.0,,,Superiore,Valdobbiadene Superiore Dry,DOCG,Valdobbiadene Prosecco,Brancher,Veneto,3★,7-11,Glera 100%,Minestra di fagioli di Lamon,86.0,3★,86.0,nd,nd,Veneto Prosecco,,Bianco spumante,Sparkling White,11,10k,-,-,-,,,Italy,Vintage,Metodo ancestrale,-
2,0006470,,,,,,,,,,,,,,,2023,2021,Superiore,Valdobbiadene Superiore Dry,DOCG,Valdobbiadene Prosecco,Brancher,Veneto,4,7-11,Glera 100%,Torta salata ai broccoli,89,4,89,,na,Veneto Prosecco,,Bianco spumante,Sparkling White,11,40,-,-,-,,,Italy,Millesimato,Metodo charmat,Extra Dry
1,0006470-1,1.00,165,7,0.78,18,189,7,0.78,18,,,,,4.0,,,Superiore,Valdobbiadene Superiore Dry,DOCG,Valdobbiadene Prosecco,Brancher,Veneto,4★,7-11,Glera 100%,Torta salata ai broccoli,89.0,4★,89.0,nd,nd,Veneto Prosecco,,Bianco spumante,Sparkling White,11,40k,-,-,-,,,Italy,Vintage,Metodo ancestrale,-
2,0004749,,,,,,,,,,,,,,,2018,2016,Superiore,Valdobbiadene Prosecco Superiore Brut Cuvée Del Fondatore,DOCG,Valdobbiadene Prosecco,Ca Di Rajo,Veneto,3,8-12,Glera 100%,Garganelli freschi con gamberi di fiume,86,3,86,,na,Veneto Prosecco,,Bianco spumante,Sparkling White,11,50,3,acciaio,steel,,,Italy,Millesimato,Metodo charmat,Brut
2,0004749,,,,,,,,,,,,,,,2019,2017,Superiore,Valdobbiadene Prosecco Superiore Brut Cuvée Del Fondatore,DOCG,Valdobbiadene Prosecco,Ca Di Rajo,Veneto,3,8-12,Glera 100%,nd,86,3,86,,na,Veneto Prosecco,,Bianco spumante,Sparkling White,11,50,3,acciaio,steel,,,Italy,Millesimato,Metodo charmat,Brut
2,0004749,,,,,,,,,,,,,,,2020,2018,Superiore,Valdobbiadene Prosecco Superiore Brut Cuvée Del Fondatore,DOCG,Valdobbiadene Prosecco,Ca Di Rajo,Veneto,3,8-12,Glera 100%,nd,86,3,86,,na,Veneto Prosecco,,Bianco spumante,Sparkling White,11,40,3,acciaio,steel,,,Italy,Millesimato,Metodo charmat,Brut
2,0004749,,,,,,,,,,,,,,,2021,2019,Superiore,Valdobbiadene Prosecco Superiore Brut Cuvée Del Fondatore,DOCG,Valdobbiadene Prosecco,Ca Di Rajo,Veneto,3,8-12,Glera 100%,Uova di seppia con salmone marinato,86,3,86,,na,Veneto Prosecco,,Bianco spumante,Sparkling White,11,40,3,acciaio,steel,"Giallo paglierino reso vivido da un perlage fine e continuo. Al lato fruttato di pera, mela e nespola affianca mughetto e biancospino, senza lesinare in nuance di maggiorana, cedro e mandorla fresca; un accenno di mineralità gessosa  Sorso fluido ed equilibrato, dall'anidride carbonica setosa, valorizzato da fragrante freschezza e puntuale  sapidità. Lunga scia agrumata nel finale. Rifermenta per 90 giorni. ",,Italy,Millesimato,Metodo charmat,Brut
2,0004749,,,,,,,,,,,,,,,2023,2021,Superiore,Valdobbiadene Prosecco Superiore Brut Cuvée Del Fondatore,DOCG,Valdobbiadene Prosecco,Ca Di Rajo,Veneto,3,8-12,Glera 100%,Casatella trevigiana,86,3,86,,na,Veneto Prosecco,,Bianco spumante,Sparkling White,11,40,3,acciaio,steel,,,Italy,Millesimato,Metodo charmat,Brut
1,0004749-1,1.69,87,12,1.19,27,97,12,1.19,27,,,,,3.0,,,Superiore,Valdobbiadene Prosecco Superiore Brut Cuvée Del Fondatore,DOCG,Valdobbiadene Prosecco,Ca Di Rajo,Veneto,3★,8-12,Glera 100%,Garganelli freschi con gamberi di fiume – Uova di seppia con salmone marinato – Casatella trevigiana,86.0,3★,86.0,nd,nd,Veneto Prosecco,,Bianco spumante,Sparkling White,11,40k,3,acciaio,steel,,,Italy,Vintage,Metodo ancestrale,-
2,0004766,,,,,,,,,,,,,,,2018,2016,Superiore,Valdobbiadene Prosecco Superiore Extra Dry,DOCG,Valdobbiadene Prosecco,Ca Di Rajo,Veneto,3,8-12,Glera 100%,nd,87,3,87,,na,Veneto Prosecco,,Bianco spumante,Sparkling White,11,100,6,acciaio,steel,,,Italy,Millesimato,Metodo charmat,Extra Dry
2,0004766,,,,,,,,,,,,,,,2019,2017,Superiore,Valdobbiadene Prosecco Superiore Extra Dry,DOCG,Valdobbiadene Prosecco,Ca Di Rajo,Veneto,4,8-12,Glera 100%,Fiori di zucca ripieni di ricotta e acciuga,89,4,89,,na,Veneto Prosecco,,Bianco spumante,Sparkling White,11,100,6,acciaio,steel,"Giallo paglierino intenso e lucente, attraversato da bagliori verdolini e da un'esuberante effervescenza Espressioni aggraziate di mughetto, mela verde, erbe aromatiche e mandarino. Bollicina cremosa che avvolge una bocca scattante e ben bilanciata tra freschezza e sapidità Chiusura fragrante. Solo acciaio. ",,Italy,Millesimato,Metodo charmat,Extra Dry
2,0004766,,,,,,,,,,,,,,,2020,2018,Superiore,Valdobbiadene Prosecco Superiore Extra Dry,DOCG,Valdobbiadene Prosecco,Ca Di Rajo,Veneto,3,8-12,Glera 100%,nd,87,3,87,,na,Veneto Prosecco,,Bianco spumante,Sparkling White,11,100,6,acciaio,steel,,,Italy,Millesimato,Metodo charmat,Extra Dry
2,0004766,,,,,,,,,,,,,,,2021,2019,Superiore,Valdobbiadene Prosecco Superiore Extra Dry,DOCG,Valdobbiadene Prosecco,Ca Di Rajo,Veneto,3,8-12,Glera 100%,nd,87,3,87,,na,Veneto Prosecco,,Bianco spumante,Sparkling White,11,100,6,acciaio,steel,,,Italy,Millesimato,Metodo charmat,Extra Dry
2,0004766,,,,,,,,,,,,,,,2022,2020,Superiore,Valdobbiadene Prosecco Superiore Extra Dry,DOCG,Valdobbiadene Prosecco,Ca Di Rajo,Veneto,4,8-12,Glera 100%,nd,89,4,89,,na,Veneto Prosecco,,Bianco spumante,Sparkling White,11,100,3+3,acciaio+sur lie,steel+sur lie,,,Italy,Millesimato,Metodo charmat,Extra Dry
2,0004766,,,,,,,,,,,,,,,2023,2021,Superiore,Valdobbiadene Prosecco Superiore Extra Dry,DOCG,Valdobbiadene Prosecco,Ca Di Rajo,Veneto,3,8-12,Glera 100%,Cicale di mare su letto di verdure,87,3,87,,na,Veneto Prosecco,,Bianco spumante,Sparkling White,11,100,3+3,acciaio+sur lie,steel+sur lie,,,Italy,Millesimato,Metodo charmat,Extra Dry
1,0004766-1,3.36,30,24,2.35,54,30,24,2.35,54,,,,,3.3,,,Superiore,Valdobbiadene Prosecco Superiore Extra Dry,DOCG,Valdobbiadene Prosecco,Ca Di Rajo,Veneto,3★-4★,8-12,Glera 100%,Fiori di zucca ripieni di ricotta e acciuga – Cicale di mare su letto di verdure,87.7,3★-4★,87.7,nd,nd,Veneto Prosecco,,Bianco spumante,Sparkling White,11,100k,3+3,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Metodo ancestrale,-
2,0004807,,,,,,,,,,,,,,,2019,2017,Superiore,Conegliano Valdobbiadene Prosecco Superiore Brut Solicum Cuvée,DOCG,Valdobbiadene Prosecco,Cantina Colli Del Soligo,Veneto,2,11-15,Glera 100%,nd,82,2,82,,na,Veneto Prosecco,,Bianco spumante,Sparkling White,13,10,-,-,-,,,Italy,Millesimato,Metodo charmat,Brut
2,0004807,,,,,,,,,,,,,,,2021,2019,Superiore,Conegliano Valdobbiadene Prosecco Superiore Brut Solicum Cuvée,DOCG,Valdobbiadene Prosecco,Cantina Colli Del Soligo,Veneto,3,11-15,Glera 100%,nd,86,3,86,,na,Veneto Prosecco,,Bianco spumante,Sparkling White,11.5,10,-,-,-,,,Italy,Millesimato,Metodo charmat,Brut
2,0004807,,,,,,,,,,,,,,,2023,2021,Superiore,Conegliano Valdobbiadene Prosecco Superiore Brut Solicum Cuvée,DOCG,Valdobbiadene Prosecco,Cantina Colli Del Soligo,Veneto,3,11-15,Glera 100%,Lasagne con scamorza funghi e zucca,86,3,86,,na,Veneto Prosecco,,Bianco spumante,Sparkling White,11.5,10,-,-,-,,,Italy,Millesimato,Metodo charmat,Brut
1,0004807-1,0.79,181,6,0.43,10,205,6,0.43,10,,,,,2.7,,,Superiore,Conegliano Valdobbiadene Prosecco Superiore Brut Solicum Cuvée,DOCG,Valdobbiadene Prosecco,Cantina Colli Del Soligo,Veneto,2★-3★,11-15,Glera 100%,Lasagne con scamorza funghi e zucca – ,84.7,2★-3★,84.7,nd,nd,Veneto Prosecco,,Bianco spumante,Sparkling White,11.5,10k,-,-,-,,,Italy,Vintage,Metodo ancestrale,-
2,0004876,,,,,,,,,,,,,,,2022,2016,Superiore,Conegliano Valdobbiadene Prosecco Superiore Brut Solicum Metodo Classico,DOCG,Valdobbiadene Prosecco,Cantina Colli Del Soligo,Veneto,3,16-20,Glera 100%,Catalana di crostacei,86,3,86,,na,Veneto Prosecco,,Bianco spumante,Sparkling White,11,4,36,sur lie,steel+sur lie,"Oro antico brillante, spuma cremosa. Elegante di frutta secca e caramello, toni gessosi e un bouquet variegato di ginestra, tiglio e mimosa, infine tocchi freschi di menta. Sorso di grande inten- sità, dal palato setoso, solleticato da fini bollicine. Persistenza espressiva.",,Italy,Millesimato,Metodo classico,Brut
2,0004876,,,,,,,,,,,,,,,2023,2017,Superiore,Conegliano Valdobbiadene Prosecco Superiore Brut Solicum Metodo Classico,DOCG,Valdobbiadene Prosecco,Cantina Colli Del Soligo,Veneto,3,16-20,Glera 100%,Moeche fritte,86,3,86,,na,Veneto Prosecco,,Bianco spumante,Sparkling White,11,4,36,sur lie,steel+sur lie,"Oro antico brillante, spuma cremosa. Elegante di frutta secca e caramello, toni gessosi e un bouquet variegato di ginestra, tiglio e mimosa, infine tocchi freschi di menta. Sorso di grande inten- sità, dal palato setoso, solleticato da fini bollicine. Persistenza espressiva.",,Italy,Millesimato,Metodo classico,Brut
1,0004876-1,0.68,185,5,0.26,6,209,5,0.26,6,,,,,3.0,,,Superiore,Conegliano Valdobbiadene Prosecco Superiore Brut Solicum Metodo Classico,DOCG,Valdobbiadene Prosecco,Cantina Colli Del Soligo,Veneto,3★,16-20,Glera 100%,Catalana di crostacei – Moeche fritte,86.0,3★,86.0,nd,nd,Veneto Prosecco,,Bianco spumante,Sparkling White,11,4k,36,sur lie,steel+sur lie,,,Italy,Vintage,Metodo ancestrale,-
2,0004811,,,,,,,,,,,,,,,2019,2017,Superiore,Conegliano Valdobbiadene Prosecco Superiore Extra Dry Solicum Cuvée,DOCG,Valdobbiadene Prosecco,Cantina Colli Del Soligo,Veneto,3,11-15,Glera 100%,nd,86,3,86,,na,Veneto Prosecco,,Bianco spumante,Sparkling White,11.5,80,5,acciaio,steel,,,Italy,Millesimato,Metodo charmat,Extra Dry
2,0004811,,,,,,,,,,,,,,,2020,2018,Superiore,Conegliano Valdobbiadene Prosecco Superiore Extra Dry Solicum Cuvée,DOCG,Valdobbiadene Prosecco,Cantina Colli Del Soligo,Veneto,3,11-15,Glera 100%,nd,86,3,86,,na,Veneto Prosecco,,Bianco spumante,Sparkling White,11.5,80,5,acciaio,steel,,,Italy,Millesimato,Metodo charmat,Extra Dry
2,0004811,,,,,,,,,,,,,,,2022,2020,Superiore,Conegliano Valdobbiadene Prosecco Superiore Extra Dry Solicum Cuvée,DOCG,Valdobbiadene Prosecco,Cantina Colli Del Soligo,Veneto,3,11-15,Glera 100%,nd,86,3,86,,na,Veneto Prosecco,,Bianco spumante,Sparkling White,11.5,80,5,acciaio,steel,,,Italy,Millesimato,Metodo charmat,Extra Dry
2,0004811,,,,,,,,,,,,,,,2023,2021,Superiore,Conegliano Valdobbiadene Prosecco Superiore Extra Dry Solicum Cuvée,DOCG,Valdobbiadene Prosecco,Cantina Colli Del Soligo,Veneto,3,11-15,Glera 100%,Tortelli di Castelmagno,86,3,86,,na,Veneto Prosecco,,Bianco spumante,Sparkling White,11.5,80,5,acciaio,steel,,,Italy,Millesimato,Metodo charmat,Extra Dry
1,0004811-1,1.35,108,9,0.73,17,120,9,0.73,17,,,,,3.0,,,Superiore,Conegliano Valdobbiadene Prosecco Superiore Extra Dry Solicum Cuvée,DOCG,Valdobbiadene Prosecco,Cantina Colli Del Soligo,Veneto,3★,11-15,Glera 100%,Tortelli di Castelmagno,86.0,3★,86.0,nd,nd,Veneto Prosecco,,Bianco spumante,Sparkling White,11.5,80k,5,acciaio,steel,,,Italy,Vintage,Metodo ancestrale,-
2,0004816,,,,,,,,,,,,,,,2019,2017,Superiore,Valdobbiadene Prosecco Superiore Brut Col De Mez,DOCG,Valdobbiadene Prosecco,Cantina Colli Del Soligo,Veneto,3,10-14,Glera 85% – Bianchetta trevigiana 10% – Verdiso 5%,nd,86,3,86,,na,Veneto Prosecco,,Bianco spumante,Sparkling White,11,97,-,-,-,,,Italy,Millesimato,Metodo charmat,Brut
2,0004816,,,,,,,,,,,,,,,2021,2019,Superiore,Valdobbiadene Prosecco Superiore Brut Col De Mez,DOCG,Valdobbiadene Prosecco,Cantina Colli Del Soligo,Veneto,3,10-14,Glera 85% – Bianchetta trevigiana 10% – Verdiso 5%,nd,86,3,86,,na,Veneto Prosecco,,Bianco spumante,Sparkling White,11,97,-,-,-,,,Italy,Millesimato,Metodo charmat,Brut
1,0004816-1,0.68,185,5,0.40,9,209,5,0.40,9,,,,,3.0,,,Superiore,Valdobbiadene Prosecco Superiore Brut Col De Mez,DOCG,Valdobbiadene Prosecco,Cantina Colli Del Soligo,Veneto,3★,10-14,Glera 85% – Bianchetta trevigiana 10% – Verdiso 5%,nd,86.0,3★,86.0,nd,nd,Veneto Prosecco,,Bianco spumante,Sparkling White,11,97k,-,-,-,,,Italy,Vintage,Charmat method,Brut
2,0004828,,,,,,,,,,,,,,,2019,2017,Superiore,Valdobbiadene Prosecco Superiore Dry Rive Di Soligo,DOCG,Valdobbiadene Prosecco,Cantina Colli Del Soligo,Veneto,4,13-17,Glera 100%,Crepes alle pere e noci,89,4,89,,na,Veneto Prosecco,,Bianco spumante,Sparkling White,11,30,-,acciaio,steel,"Paglierino dai riflessi verdolini, animato da persistente spuma. Dispiega ricordi di glicine, sambuco, acacia e gelsomino, quindi cedro, limone, mela e susina gialla; il tutto innestato in un efficace telaio minerale. Vellutato e agile al tempo stesso, si dimostra pieno e ricco sia in entrata sia nello sviluppo. Finale sobrio e di bell'equilibrio animato da lunga scia di agrumi. Solo acciaio.  ",,Italy,Millesimato,Metodo charmat,Dry
2,0004828,,,,,,,,,,,,,,,2020,2018,Superiore,Valdobbiadene Prosecco Superiore Dry Rive Di Soligo,DOCG,Valdobbiadene Prosecco,Cantina Colli Del Soligo,Veneto,3,13-17,Glera 100%,Budino di limone e mandorle,87,3,87,,na,Veneto Prosecco,,Bianco spumante,Sparkling White,11,30,-,acciaio,steel,"Paglierino intenso e luminoso dal raffinato perlage. Si apre con fragranze di ortensia, gardenia e rosa bianca,  in armonia con agrumi, mandorle  e nocciola. Sorprende al palato per eleganza ed equilibrio, con la piacevole freschezza che stempera la morbidezza del sorso, regalando emozioni e piacere; affascina anche il finale, che lascia un lungo e gradito ricordo di nocciola. Solo acciaio.  ",,Italy,Millesimato,Metodo charmat,Dry
1,0004828-1,1.34,123,9,0.63,14,136,9,0.63,14,,,,,3.5,,,Superiore,Valdobbiadene Prosecco Superiore Dry Rive Di Soligo,DOCG,Valdobbiadene Prosecco,Cantina Colli Del Soligo,Veneto,3★-4★,13-17,Glera 100%,Crepes alle pere e noci – Budino di limone e mandorle,88.0,3★-4★,88.0,nd,nd,Veneto Prosecco,,Bianco spumante,Sparkling White,11,30k,-,acciaio,steel,,,Italy,Vintage,Charmat method,Dry
2,0004864,,,,,,,,,,,,,,,2021,2019,Superiore,Valdobbiadene Prosecco Superiore Dry Rive Di Soligo Solicum,DOCG,Valdobbiadene Prosecco,Cantina Colli Del Soligo,Veneto,3,13-17,Glera 100%,Cheescake ai frutti di bosco,86,3,86,,na,Veneto Prosecco,,Bianco spumante,Sparkling White,11,30,5,acciaio,steel,"Giallo paglierino dal fitto e minuto perlage. ll naso rivela un ventaglio incentrato su pera e mela, reso ancor più accattivante da tocchi di miele di acacia, fieno e sottolineato da una leggera  idea gessosa. In bocca si esprime con una apprezzabile percezione dolce,  ben contenuta da un'agile freschezza  e sapidità. Persistenza appagante e coerenza fruttata. In acciaio per 5 mesi e 2 mesi in autoclave. ",,Italy,Millesimato,Metodo charmat,Dry
2,0004864,,,,,,,,,,,,,,,2023,2021,Superiore,Valdobbiadene Prosecco Superiore Dry Rive Di Soligo Solicum,DOCG,Valdobbiadene Prosecco,Cantina Colli Del Soligo,Veneto,3,13-17,Glera 100%,Plateau Royal,88,3,88,,na,Veneto Prosecco,,Bianco spumante,Sparkling White,11,20,5,acciaio,steel,"Verdolino corredato da piacevole corona di spuma. Buona fusione alfattiva era, mela gialla, melone ed etbe aromatiche, con tocchi di agrume dolce e pain brioche. Sorso agile, morbido e bilanciato, con decisé  e gustosa sapidità. Lunga persistenza dal ritoni citrini.  tra fiori d'acacia,  ",,Italy,Millesimato,Metodo charmat,Dry
1,0004864-1,0.68,185,5,0.32,7,209,5,0.32,7,,,,,3.0,,,Superiore,Valdobbiadene Prosecco Superiore Dry Rive Di Soligo Solicum,DOCG,Valdobbiadene Prosecco,Cantina Colli Del Soligo,Veneto,3★,13-17,Glera 100%,Cheescake ai frutti di bosco – Plateau Royal,87.0,3★,87.0,nd,nd,Veneto Prosecco,,Bianco spumante,Sparkling White,11,20k,5,acciaio,steel,,,Italy,Vintage,Metodo ancestrale,-
2,0004877,,,,,,,,,,,,,,,2021,2019,Superiore,Valdobbiadene Prosecco Superiore Extra Brut Rive Di Soligo Solicum,DOCG,Valdobbiadene Prosecco,Cantina Colli Del Soligo,Veneto,3,13-17,Glera 100%,nd,86,3,86,,na,Veneto Prosecco,,Bianco spumante,Sparkling White,11.5,5,2,sur lie,steel+sur lie,,,Italy,Millesimato,Metodo charmat,Extra Brut
