Entry,0006564,OLDRS,RANK,RS,RAWQP,QP,RANK2,RS2,RAWQP,QP2,RANK3,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Tasting,Notes,Country,VintageNV,Method,Sweetness
2,0002991,,,,,,,,,,,,,,,2019,2019,,Franciacorta Demi Sec Rosè,DOCG,Franciacorta,La Montina,Lombardia,3,20-24,Pinot nero 60% – Chardonnay 40%,Gazpacho,85,3,85,nd,nd,,,Rosato spumante,Sparkling Rosè,12,90,24,sur lie,steel+sur lie,"Lucente colore buccia di cipolla, dal fine perlage. Delicati profumi di piccoli frutti rossi, ribes rosso e fragolina, si uniscono a rosa canina, finocchietto ed erba cedrina,  su un sottofondo di spezie dolci, vaniglia  in particolare. Perfettamente coerente all'assaggio, con un ingresso morbido, fresco e dalla misurata sapidità, che accompagna la dolcezza del frutto sino al lungo finale. Parziale fermentazione del vino base in barrique. Matura per 24 mesi sui lieviti. ",,Italy,Sans Année,Traditional/Classic method,Demi Sec
2,0002991,,,,,,,,,,,,,,,2021,2021,,Franciacorta Demi Sec Rosè,DOCG,Franciacorta,La Montina,Lombardia,3,20-24,Chardonnay 60% – Pinot nero 40%,nd,85,3,85,nd,nd,,,Rosato spumante,Sparkling Rosè,12,90,24,sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Demi Sec
2,0002991,,,,,,,,,,,,,,,2022,2022,,Franciacorta Demi Sec Rosè,DOCG,Franciacorta,La Montina,Lombardia,2,20-24,Chardonnay 60% – Pinot nero 40%,nd,84,2,84,nd,nd,,,Rosato spumante,Sparkling Rosè,12,75,24,sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Demi Sec
2,0002991,,,,,,,,,,,,,,,2023,2023,,Franciacorta Demi Sec Rosè,DOCG,Franciacorta,La Montina,Lombardia,3,23-27,Chardonnay 60% – Pinot nero 40%,Millefoglie con crema di mandorle,85,3,85,nd,nd,,,Rosato spumante,Sparkling Rosè,12,95,24,sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Demi Sec
1,0002991-1,1.25,34,8,0.31,16,,,,,43,8,0.31,16,2.6,,,,Franciacorta Demi Sec Rosè,DOCG,Franciacorta,La Montina,Lombardia,2★-3★,23-27,Chardonnay 60% – Pinot nero 40%,Gazpacho – Millefoglie con crema di mandorle,84.6,2★-3★,84.6,nd,nd,,,Rosato spumante,Sparkling Rosè,12,95k,24,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,
2,0006115,,,,,,,,,,,,,,,2023,2023,,Franciacorta Extra Brut Rosè,DOCG,Franciacorta,La Montina,Lombardia,3,26-30,Pinot nero 80% – Chardonnay 20%,Ricciola al forno con capperi e pomodorini,86,3,86,nd,nd,,,Rosato spumante,Sparkling Rosè,12,12,24,sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Extra Brut
1,0006115-1,1.13,39,7,0.25,13,,,,,48,7,0.25,13,2.8,NEW,,,Franciacorta Extra Brut Rosè,DOCG,Franciacorta,La Montina,Lombardia,2★-3★,26-30,Pinot nero 80% – Chardonnay 20%,Millefoglie con crema di mandorle – Gazpacho – Millefoglie con crema di mandorle – Ricciola al forno con capperi e pomodorini,84.9,2★-3★,84.9,nd,nd,,,Rosato spumante,Sparkling Rosè,12,12k,24,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,
2,0003277,,,,,,,,,,,,,,,2017,2009,Millesimato,Franciacorta Extra Brut Rosè Millesimato,DOCG,Franciacorta,La Montina,Lombardia,3,20-24,Pinot nero 85% – Chardonnay 15%,Risotto alla zucca e speck,86,3,86,nd,nd,,,Rosato spumante,Sparkling Rosè,12,12,38,sur lie,steel+sur lie,"Rosa tenue con riflessi ramati, fini e abbondanti le bollicine. Naso intrigante, caratterizzato da profumi di rosa canina, fragolina di bosco, ribes e lamponi, inserti speziati di pepe rosa e curcuma. L'ingresso in bocca è morbido, pieno, cremoso, connotato da gradevole freschezza e invitante sapidità. Finale di buona lunghezza con ricordi di frutti di bosco. Il vino base effettua un parziale passaggio in legno. Sosta 38 mesi sui lieviti ",,Italy,Vintage,Traditional/Classic method,Extra Brut
2,0003277,,,,,,,,,,,,,,,2018,2010,Millesimato,Franciacorta Extra Brut Rosè Millesimato,DOCG,Franciacorta,La Montina,Lombardia,3,25-29,Pinot nero 85% – Chardonnay 15%,Pulpo a la gallega,86,3,86,nd,nd,,,Rosato spumante,Sparkling Rosè,12,15,62,sur lie,steel+sur lie,"Veste cerasuolo, con perlage fine e persistente. Emergono profumi vividi di ciliegia duracina, mora di gelso, fragolina di bosco, clementina, quindi glicine, peonia, lavanda, pasticceria  e pepe rosa. Di piena corrispondenza gusto-olfattiva, ha struttura longilinea, freschezza e sapidità invitanti. Chiude con una lunga scia fruttata. Sono 62 i mesi in cui riposa sui lieviti ",,Italy,Vintage,Traditional/Classic method,Extra Brut
1,0003277-1,0.68,58,4,0.16,8,,,,,75,4,0.16,8,3.0,,,Millesimato,Franciacorta Extra Brut Rosè Millesimato,DOCG,Franciacorta,La Montina,Lombardia,3★,25-29,Pinot nero 85% – Chardonnay 15%,Risotto alla zucca e speck – Pulpo a la gallega,86.0,3★,86.0,nd,nd,,,Rosato spumante,Sparkling Rosè,12,12k-15k,62,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Extra Brut
2,0003261,,,,,,,,,,,,,,,2017,2012,Millesimato,Franciacorta Brut Rosè Blanc De Noir,DOCG,Franciacorta,Le Marchesine,Lombardia,4,35-39,Pinot nero 100%,Orata all'acqua pazza,89,4,89,nd,nd,,,Rosato spumante,Sparkling Rosè,13,7,36,sur lie,steel+sur lie,"Color rosa tenue, così come sgronda dalla pressa senza alcuna macerazione sulle bucce. Fine e persistente il perlage. Bouquet intrigante, con richiami di piccole rose selvatiche, bergamotto, erbe aromatiche e cenni speziati di pepe rosa e coriandolo. L'assaggio è fresco, morbido, dotato di personalità e declinato lungo l'asse sapido-minerale che accompagna a un finale di grande pulizia su ricordi di mandarino e piccoli frutti rossi. Solo acciaio e 36 mesi sui lieviti. ",,Italy,Vintage,Traditional/Classic method,Brut
2,0003261,,,,,,,,,,,,,,,2018,2013,Millesimato,Franciacorta Brut Rosè Blanc De Noir,DOCG,Franciacorta,Le Marchesine,Lombardia,3,35-39,Pinot nero 100%,Tortellini al radicchio con crema di crescenza,88,3,88,nd,nd,,,Rosato spumante,Sparkling Rosè,13,12,36,sur lie,steel+sur lie,"Fini e persistenti bollicine solcano il manto rosa tenue. Delicato al naso, evidenzia un pot-pourri di petali di fiori e leggeri accenni speziati di pepe rosa. In bocca rivela freschezza, giusta sapidità e struttura. Equilibrato, è dotato di una lunga chiusura. Sosta sui lieviti per 36 mesi e altri 6 in bottiglia dopo la sboccatura. ",,Italy,Vintage,Traditional/Classic method,Brut
1,0003261-1,1.34,32,8,0.23,11,,,,,41,8,0.23,11,3.5,,,Millesimato,Franciacorta Brut Rosè Blanc De Noir,DOCG,Franciacorta,Le Marchesine,Lombardia,3★-4★,35-39,Pinot nero 100%,Orata all'acqua pazza – Tortellini al radicchio con crema di crescenza,88.5,3★-4★,88.5,nd,nd,,,Rosato spumante,Sparkling Rosè,13,7k-12k,36,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
2,0002993,,,,,,,,,,,,,,,2017,2011,Millesimato,Franciacorta Brut Rosè Millesimato Artio,DOCG,Franciacorta,Le Marchesine,Lombardia,3,25-29,Chardonnay 50% – Pinot nero 50%,Carpaccio di pesce spada al melograno,88,3,88,nd,nd,,,Rosato spumante,Sparkling Rosè,13,35,42,sur lie,steel+sur lie,"Luminoso rosa buccia di cipolla corredato da fine ed elegante perlage. Esuberante olfatto di fragole, lamponi freschi, rosa canina, ciclamino, note dolci di glassa e confetto. Ingresso in bocca equilibrato e di buona struttura, con marcata freschezza che regala un finale preciso e affilato su scia di piccoli frutti rossi. Vinificazione e maturazione del vino base in acciaio. Riposa per 42 mesi sui propri lieviti. ",,Italy,Vintage,Traditional/Classic method,Brut
2,0002993,,,,,,,,,,,,,,,2018,2012,Millesimato,Franciacorta Brut Rosè Millesimato Artio,DOCG,Franciacorta,Le Marchesine,Lombardia,4,30-34,Chardonnay 50% – Pinot nero 50%,nd,89,4,89,nd,nd,,,Rosato spumante,Sparkling Rosè,13,35,42,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
2,0002993,,,,,,,,,,,,,,,2019,2013,Millesimato,Franciacorta Brut Rosè Millesimato Artio,DOCG,Franciacorta,Le Marchesine,Lombardia,4,30-34,Chardonnay 50% – Pinot nero 50%,Conchiglioni ripieni di funghi prosciutto e besciamella,90,4,90,nd,nd,,,Rosato spumante,Sparkling Rosè,13,45,42,sur lie,steel+sur lie,"Rosa tenue tendente al ramato, dal perlage interminabile. Esordisce con sentori di fragoline di bosco, mirtilli e rosa canina, per poi dispiegare intense presenze balsamiche e mentolate, che ricordano il pino mugo, e un leggero tocco di polvere da sparo. Al palato è avvolgente, garbato, dotato di buon corpo ed equilibrio: riecheggiano gli indizi balsamici nella lunga e appagante persistenza. Riposa per 42 mesi sur lie e per 5 mesi in bottiglia dopo la sboccatura ",,Italy,Vintage,Traditional/Classic method,Brut
2,0002993,,,,,,,,,,,,,,,2020,2015,Millesimato,Franciacorta Brut Rosè Millesimato Artio,DOCG,Franciacorta,Le Marchesine,Lombardia,5,25-29,Chardonnay 50% – Pinot nero 50%,Insalata caprese,92,5,92,nd,nd,,,Rosato spumante,Sparkling Rosè,13,55,42,sur lie,steel+sur lie,"Luminoso rosa buccia di cipolla, corredatoda un perlage fine e incessante. Bouquetesuberante nei sentori floreali, tra cuispiccano la peonia e il tulipano, con noted'arancia sanguinella e di pesca nettarina.L'ingresso al palato, cremoso e delicato, risultaperfettamente corrispondente all'olfatto eprosegue con una scia fresca che permane alungo; chiude con un finale moderatamentesapido e ammandorlato. Riposa sui propri lievitiper 42 mesi.",,Italy,Vintage,Traditional/Classic method,Brut
2,0002993,,,,,,,,,,,,,,,2021,2016,Millesimato,Franciacorta Brut Rosè Millesimato Artio,DOCG,Franciacorta,Le Marchesine,Lombardia,5,25-29,Chardonnay 50% – Pinot nero 50%,Veli di vitello marinati alle erbe e senape,91,5,91,nd,nd,,,Rosato spumante,Sparkling Rosè,13,45,36,sur lie,steel+sur lie,"Uno sfavillante rosa tenue, cristallino,dal perlage fine e durevole. Sorprendentesfaccettatura di rosa e peonia di raffinataintensità; poi è un susseguirsi di piccoli fruttirossi: fragola, lampone, ma anche mela fuji,e delicate nuance di erbe aromatiche, anice eradice di liquirizia. Appagante la beva nella suaavvolgenza, in perfetta assonanza con l'olfatto;un lieve pizzicore e una vena fresco-sapidaincisiva si accompagnano, in chiusura, a ritornifruttati e invogliano a un nuovo assaggio.Rimane per 36 mesi sui lieviti in bottiglia.",,Italy,Vintage,Traditional/Classic method,Brut
2,0002993,,,,,,,,,,,,,,,2022,2017,Millesimato,Franciacorta Brut Rosè Millesimato Artio,DOCG,Franciacorta,Le Marchesine,Lombardia,4,30-34,Chardonnay 50% – Pinot nero 50%,nd,90,4,90,nd,nd,,,Rosato spumante,Sparkling Rosè,13,40,36,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
2,0002993,,,,,,,,,,,,,,,2023,2018,Millesimato,Franciacorta Brut Rosè Millesimato Artio,DOCG,Franciacorta,Le Marchesine,Lombardia,3,33-37,Chardonnay 50% – Pinot nero 50%,Storione alle prugne,87,3,87,nd,nd,,,Rosato spumante,Sparkling Rosè,13,55,36,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
1,0002993-1,9.31,3,59,1.67,84,,,,,3,59,1.67,84,4.0,,,Millesimato,Franciacorta Brut Rosè Millesimato Artio,DOCG,Franciacorta,Le Marchesine,Lombardia,3★-5★,33-37,Chardonnay 50% – Pinot nero 50%,Conchiglioni ripieni di funghi prosciutto e besciamella – Insalata caprese – Veli di vitello marinati alle erbe e senape – Storione alle prugne,89.6,3★-5★,89.6,nd,nd,,,Rosato spumante,Sparkling Rosè,13,55k,36,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,
2,0002999,,,,,,,,,,,,,,,2017,2017,,Franciacorta Brut Rosè Monique,DOCG,Franciacorta,Lo Sparviere,Lombardia,3,25-29,Pinot nero 100%,Arista di maiale al latte con composta di mele,86,3,86,nd,nd,,,Rosato spumante,Sparkling Rosè,13,8,25,sur lie,steel+sur lie,"Luminoso rosato con delicati riflessi ramati, dal perlage fine e persistente. Impianto olfattivo accattivante e goloso, con delicati richiami di rosa canina, fragoline di bosco, ribes, arancia rossa essiccata, mela stark, con leggeri  echi vegetali di fieno e mallo di noce. Ingresso in bocca retto da uno scheletro fresco-sapido che perdura lungamente fino alla chiusura, perfettamente coerente, di mela rossa e frutti di bosco. Acciaio e legno, con 25 mesi sui lieviti ",,Italy,Sans Année,Traditional/Classic method,Brut
2,0002999,,,,,,,,,,,,,,,2019,2019,,Franciacorta Brut Rosè Monique,DOCG,Franciacorta,Lo Sparviere,Lombardia,3,25-29,Pinot nero 100%,nd,85,3,85,nd,nd,,,Rosato spumante,Sparkling Rosè,13,10,24+24,acciaio/botte+sur lie,steel/oak+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0002999,,,,,,,,,,,,,,,2020,2020,,Franciacorta Brut Rosè Monique,DOCG,Franciacorta,Lo Sparviere,Lombardia,2,15-19,Pinot nero 100%,nd,84,2,84,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,10,24+24,acciaio/botte+sur lie,steel/oak+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0002999,,,,,,,,,,,,,,,2021,2021,,Franciacorta Brut Rosè Monique,DOCG,Franciacorta,Lo Sparviere,Lombardia,2,15-19,Pinot nero 100%,nd,84,2,84,nd,nd,,,Rosato spumante,Sparkling Rosè,12,10,24+24,acciaio/botte+sur lie,steel/oak+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0002999,,,,,,,,,,,,,,,2022,2022,,Franciacorta Brut Rosè Monique,DOCG,Franciacorta,Lo Sparviere,Lombardia,3,25-29,Pinot nero 100%,nd,85,3,85,nd,nd,,,Rosato spumante,Sparkling Rosè,12,12,24+24,acciaio/botte+sur lie,steel/oak+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0002999,,,,,,,,,,,,,,,2023,2023,,Franciacorta Brut Rosè Monique,DOCG,Franciacorta,Lo Sparviere,Lombardia,3,27-31,Pinot nero 100%,Salmone al timo,88,3,88,nd,nd,,,Rosato spumante,Sparkling Rosè,12,12,24+24,acciaio/botte+sur lie,steel/oak+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
1,0002999-1,1.59,21,10,0.34,17,,,,,28,10,0.34,17,2.7,,,,Franciacorta Brut Rosè Monique,DOCG,Franciacorta,Lo Sparviere,Lombardia,2★-3★,27-31,Pinot nero 100%,Arista di maiale al latte con composta di mele – Salmone al timo,85.3,2★-3★,85.3,nd,nd,,,Rosato spumante,Sparkling Rosè,12,12k,24+24,acciaio/botte+sur lie,steel/oak+sur lie,,,Italy,Vintage,Traditional/Classic method,
2,0003102,,,,,,,,,,,,,,,2017,2017,,Franciacorta Brut Rosè Altera,DOCG,Franciacorta,Majolini,Lombardia,2,30-34,Pinot nero 100%,nd,84,2,84,nd,nd,,,Rosato spumante,Sparkling Rosè,12,9,-,-,-,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0003102,,,,,,,,,,,,,,,2018,2018,,Franciacorta Brut Rosè Altera,DOCG,Franciacorta,Majolini,Lombardia,3,30-34,Pinot nero 100%,nd,85,3,85,nd,nd,,,Rosato spumante,Sparkling Rosè,12,9,-,-,-,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0003102,,,,,,,,,,,,,,,2021,2021,,Franciacorta Brut Rosè Altera,DOCG,Franciacorta,Majolini,Lombardia,2,35-39,Pinot nero 100%,nd,84,2,84,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,5,-,-,-,,,Italy,Sans Année,Traditional/Classic method,Brut
1,0003102-1,0.57,67,4,0.10,5,,,,,85,4,0.10,5,2.3,,,,Franciacorta Brut Rosè Altera,DOCG,Franciacorta,Majolini,Lombardia,2★-3★,35-39,Pinot nero 100%,nd,84.3,2★-3★,84.3,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,5k-9k,-,-,-,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0003223,,,,,,,,,,,,,,,2017,2017,,Franciacorta Brut Rosè Palace,DOCG,Franciacorta,Marzaghe,Lombardia,2,25-29,Chardonnay 60% – Pinot nero 40%,Gnocchi alla sorrentina,84,2,84,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,4,46,sur lie,steel+sur lie,"Luminoso cerasuolo dall'incessante  perlage. All’olfatto sono in evidenza  soavi profumi di rosa, oleandro, frutti di sottobosco, rabarbaro, per chiudere con  cenni più evoluti di pasticceria. Fresco e di corpo, si contraddistingue in bocca per la corrispondenza gusto-olfattiva. Finale di soffusi piccoli frutti rossi. Fermenta in acciaio e riposa sui lieviti per 43 mesi ",,Italy,Sans Année,Traditional/Classic method,Brut
2,0003223,,,,,,,,,,,,,,,2018,2018,,Franciacorta Brut Rosè Palace,DOCG,Franciacorta,Marzaghe,Lombardia,3,25-29,Chardonnay 60% – Pinot nero 40%,Gnocchi alla sorrentina,85,3,85,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,4,46,sur lie,steel+sur lie,"Luminoso cerasuolo dall'incessante  perlage. All’olfatto sono in evidenza  soavi profumi di rosa, oleandro, frutti di sottobosco, rabarbaro, per chiudere con  cenni più evoluti di pasticceria. Fresco e di corpo, si contraddistingue in bocca per la corrispondenza gusto-olfattiva. Finale di soffusi piccoli frutti rossi. Fermenta in acciaio e riposa sui lieviti per 43 mesi ",,Italy,Sans Année,Traditional/Classic method,Brut
2,0003223,,,,,,,,,,,,,,,2019,2019,,Franciacorta Brut Rosè Palace,DOCG,Franciacorta,Marzaghe,Lombardia,3,25-29,Chardonnay 60% – Pinot nero 40%,Orata al cartoccio ,86,3,86,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,4,46,sur lie,steel+sur lie,"Rosa cerasuolo cesellato da una briosa effervescenza. Olfatto di ribes rossi, mirtilli e lamponi, accompagnati da nuance di peonia  e lavanda fresca, con chiusura di pan brioche  e biscotti al burro. L’equilibrio gustativo è ben scandito da una traccia morbida che lascia spazio a una solerte vena sapida. Riposa per 46 mesi sui lieviti ",,Italy,Sans Année,Traditional/Classic method,Brut
2,0003223,,,,,,,,,,,,,,,2023,2023,,Franciacorta Brut Rosè Palace,DOCG,Franciacorta,Marzaghe,Lombardia,3,27-31,Chardonnay 60% – Pinot nero 40%,Gamberoni al curry,86,3,86,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,4,46,sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
1,0003223-1,1.13,39,7,0.25,12,,,,,48,7,0.25,12,2.8,,,,Franciacorta Brut Rosè Palace,DOCG,Franciacorta,Marzaghe,Lombardia,2★-3★,27-31,Chardonnay 60% – Pinot nero 40%,Gnocchi alla sorrentina – Gnocchi alla sorrentina – Orata al cartoccio  – Gamberoni al curry,85.3,2★-3★,85.3,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,4k,46,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,
2,0003009,,,,,,,,,,,,,,,2020,2011,Riserva – Millesimato,Franciacorta Riserva Brut Nature Rosè Annemarie Cuvee,DOCG,Franciacorta,Massussi Luigi,Lombardia,3,35-39,Pinot nero 66% – Chardonnay 20% – Pinot bianco 15%,Rana pescatrice al forno con patate,86,3,86,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,2,9+100,acciaio/botte+sur lie,steel/oak+sur lie,"Un campo di mimose, animato da fine e persistente perlage. L'al- ternarsi di piccola pasticceria e fiori di camomilla, apre un olfatto in cui susina gialla e frutta tropicale invitano al sorso. Cremoso e di buon equilibrio, con la tensione fresco-sapida che lascia in- tuire qualche cenno di evoluzione nel finale.",,Italy,Vintage,Traditional/Classic method,Pas Dosé
1,0003009-1,0.34,70,2,0.06,3,,,,,91,2,0.06,3,3.0,,,Riserva – Millesimato,Franciacorta Riserva Brut Nature Rosè Annemarie Cuvee,DOCG,Franciacorta,Massussi Luigi,Lombardia,3★,35-39,Pinot nero 66% – Chardonnay 20% – Pinot bianco 15%,Rana pescatrice al forno con patate,86.0,3★,86.0,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,2k,9+100,acciaio/botte+sur lie,steel/oak+sur lie,,,Italy,Vintage,Traditional/Classic method,Pas Dosé
2,0003011,,,,,,,,,,,,,,,2018,2018,,Franciacorta Brut Rosè,DOCG,Franciacorta,Mirabella,Lombardia,3,25-29,Chardonnay 45% – Pinot nero 45% – Pinot bianco 10%,nd,86,3,86,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,100,36,sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0003011,,,,,,,,,,,,,,,2019,2019,,Franciacorta Brut Rosè,DOCG,Franciacorta,Mirabella,Lombardia,3,25-29,Chardonnay 45% – Pinot nero 45% – Pinot bianco 10%,nd,86,3,86,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,100,36,sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0003011,,,,,,,,,,,,,,,2020,2020,,Franciacorta Brut Rosè,DOCG,Franciacorta,Mirabella,Lombardia,3,15-19,Chardonnay 45% – Pinot nero 45% – Pinot bianco 10%,nd,85,3,85,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,80,36,sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0003011,,,,,,,,,,,,,,,2021,2021,,Franciacorta Brut Rosè,DOCG,Franciacorta,Mirabella,Lombardia,2,20-24,Chardonnay 45% – Pinot nero 45% – Pinot bianco 10%,nd,84,2,84,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,70,36,sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0003011,,,,,,,,,,,,,,,2022,2022,,Franciacorta Brut Rosè,DOCG,Franciacorta,Mirabella,Lombardia,3,25-29,Chardonnay 45% – Pinot nero 45% – Pinot bianco 10%,nd,85,3,85,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,60,36,sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0003011,,,,,,,,,,,,,,,2023,2023,,Franciacorta Brut Rosè,DOCG,Franciacorta,Mirabella,Lombardia,2,24-28,Chardonnay 45% – Pinot nero 45% – Pinot bianco 10%,Ravioli di magro con funghi chiodini,84,2,84,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,60,36,sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
1,0003011-1,1.59,21,10,0.38,19,,,,,28,10,0.38,19,2.7,,,,Franciacorta Brut Rosè,DOCG,Franciacorta,Mirabella,Lombardia,2★-3★,24-28,Chardonnay 45% – Pinot nero 45% – Pinot bianco 10%,Ravioli di magro con funghi chiodini,85.0,2★-3★,85.0,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,60k,36,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,
2,0006100,,,,,,,,,,,,,,,2023,2015,,Franciacorta Brut Nature Rosè Millesimato Demetra,DOCG,Franciacorta,Mirabella,Lombardia,4,38-42,Pinot nero 50% – Chardonnay 35% – Pinot bianco 15%,Carne cruda all'albese,89,4,89,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,3,-,-,-,,,Italy,Vintage,Traditional/Classic method,Pas Dosé
1,0006100-1,1.00,49,6,0.16,8,,,,,59,6,0.16,8,4.0,NEW,,,Franciacorta Brut Nature Rosè Millesimato Demetra,DOCG,Franciacorta,Mirabella,Lombardia,4★,38-42,Pinot nero 50% – Chardonnay 35% – Pinot bianco 15%,Carne cruda all'albese,89.0,4★,89.0,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,3k,-,-,-,,,Italy,Vintage,Traditional/Classic method,
2,0003015,,,,,,,,,,,,,,,2022,2022,,Franciacorta Brut Rosè Cabochon Fuoriserie 6,DOCG,Franciacorta,Monte Rossa,Lombardia,3,80-84,Chardonnay 54% – Pinot nero 46%,Battuta di scampi in agrodolce e carciofi croccanti,88,3,88,nd,nd,,,Rosato spumante,Sparkling Rosè,12.5,5,40,sur lie,steel+sur lie,"Un rosa antico luminoso, corredato da finissime catenelle di bol- licine. Rosa tea, peonia e frutti di bosco aprono un profilo che parla di clementina, erbe aromatiche, pepe bianco e accenni di biscotto. Sorso pieno, avvolgente e fresco, con una delicata pungenza sapida e dotato di lunga persistenza agrumata.",,Italy,Sans Année,Traditional/Classic method,Brut
