Entry,Ref,OLDRS,RS,RAWQP,QP,RS2,RAWQP2,QP2,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Tasting,Notes,Country,VintageNV,Method,Sweetness
2,0002073,,,,,,,,,,,,,2019,,Valle D'Aosta Torrette,DOC,Valle D'Aosta Torrette,Diego Curtaz,Valle D'Aosta,2,10-14,Petit Rouge 70% – Cornalin 10% – Mayolet 10% – Vien De Nus 10%,nd,82,2,82,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,3k,7,acciaio,steel,,,Italia,,,
1,0002073-1,0.12,1,0.11,2,,0,,1,0.11,2,2.0,,,,Valle D'Aosta Torrette,DOC,Valle D'Aosta Torrette,Diego Curtaz,Valle D'Aosta,2★,10-14,Petit Rouge 70% – Cornalin 10% – Mayolet 10% – Vien De Nus 10%,nd,nd,2★,nd,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,3k,7,acciaio,steel,,,Italy,,,
2,0002096,,,,,,,,,,,,,2014,,Valle D'Aosta Torrette,DOC,Valle D'Aosta Torrette,Edoardo Braga,Valle D'Aosta,2,10-14,Petit Rouge 75% – Mayolet 25%,Salsicce e budini,82,2,82,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,12.5,1k,6,acciaio,steel,Rubino pieno. Piccoli frutti rossi e amarene sono protagonisti al naso, seguiti da erba tagliata, foglie umide e aghi di pino. Bocca fresca di arancia rossa che anticipa rimandi di ribes e lamponi, tannini già ben espressi con finale disposto su sensazioni balsamiche e fruttate. Fermenta e matura in acciaio per 6 mesi ,,Italia,,,
2,0002096,,,,,,,,,,,,,2016,,Valle D'Aosta Torrette,DOC,Valle D'Aosta Torrette,Edoardo Braga,Valle D'Aosta,2,10-14,Petit Rouge 70% – Altri 30%,Assiette di saucisse boudin e lardo,82,2,82,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,12.5,2k,9,acciaio,steel,Rosso porpora vivace. Note ancora vinose si alternano a fragoline di bosco e mirtilli, con un delicato fondo di erba appena tagliata che fa da cornice. In bocca la fruibile leggerezza del tannino accompagna ricordi di mora, lampone e terra bagnata. Sosta per 9 mesi in vasche d'acciaio. ,,Italia,,,
2,0002096,,,,,,,,,,,,,2017,,Valle D'Aosta Torrette,DOC,Valle D'Aosta Torrette,Edoardo Braga,Valle D'Aosta,2,10-14,Petit Rouge 70% – Altri 30%,nd,82,2,82,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,12.5,2k,9,acciaio,steel,,,Italia,,,
1,0002096-1,0.35,4,0.33,7,,0,,4,0.33,7,2.0,,,,Valle D'Aosta Torrette,DOC,Valle D'Aosta Torrette,Edoardo Braga,Valle D'Aosta,2★,10-14,Petit Rouge 70% – Altri 30%,Salsicce e budini – Assiette di saucisse boudin e lardo,nd,2★,nd,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,12.5,1k-2k,9,acciaio,steel,,,Italy,,,
2,0002093,,,,,,,,,,,,,2015,Superieur,Valle D'Aosta Torrette Superieur La Prieure,DOC,Valle D'Aosta Torrette,Edoardo Braga,Valle D'Aosta,2,15-19,Petit Rouge 100%,Goulash di manzo,84,2,84,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13,1k,8,botte piccola,small oak,Rosso rubino con ricordo purpureo. Incipit di erba di montagna appena falciata e da amaro, poi ribes, lamponi e muschio umido. Al palato gode di buona corrispondenza con l'olfatto. La freschezza e la sapidità pronunciata dominano l'assaggio, costruito su una trama tannica decisa ma lineare. Vinificazione in acciaio e 8 mesi in barrique. ,,Italia,,,
2,0002093,,,,,,,,,,,,,2016,Superieur,Valle D'Aosta Torrette Superieur La Prieure,DOC,Valle D'Aosta Torrette,Edoardo Braga,Valle D'Aosta,3,15-19,Petit Rouge 100%,Brasato di manzo con patate al forno,86,3,86,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,2k,8,botte piccola,small oak,Rubino vivo. Gradevoli sensazioni di fragolina di bosco e susina ramassin, con accenni  di bouquet di fiori secchi. Una conclusione all'insegna del cioccolato bianco e del tabacco da pipa. Bocca dinamica, in continua evoluzione. Il tannino è percettibile e di buona qualità. Intrigante sapidità, amalgamata alla morbidezza. Solo acciaio per la maturazione e la fermentazione. ,,Italia,,,
2,0002093,,,,,,,,,,,,,2018,Superieur,Valle D'Aosta Torrette Superieur La Prieure,DOC,Valle D'Aosta Torrette,Edoardo Braga,Valle D'Aosta,3,15-19,Petit Rouge 100%,Sella di lepre con castange e mirtilli,86,3,86,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,2k,8,botte piccola,small oak,Rosso rubino luminoso. Esordio delicato di fragola, susina e marasca seguito da una speziatura che si sposta su toni più scuri di erbe da amaro e pepe verde. Sorso intenso  e deciso, guidato da un tannino molto ben integrato, finale persistente su ricordi di frutti di bosco e bastoncino di liquirizia. Matura 8 mesi in barrique francesi ,,Italia,,,
1,0002093-1,0.79,9,0.54,12,,0,,9,0.54,12,2.7,,,Superieur,Valle D'Aosta Torrette Superieur La Prieure,DOC,Valle D'Aosta Torrette,Edoardo Braga,Valle D'Aosta,2★-3★,15-19,Petit Rouge 100%,Goulash di manzo – Brasato di manzo con patate al forno – Sella di lepre con castange e mirtilli,nd,2★-3★,nd,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,1k-2k,8,botte piccola,small oak,,,Italy,,,
2,0002100,,,,,,,,,,,,,2015,,Valle D'Aosta Torrette,DOC,Valle D'Aosta Torrette,Feudo Di San Maurizio,Valle D'Aosta,3,10-14,Petit Rouge 70% – Fumin 30%,nd,85,3,85,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,10k,-,-,-,,,Italia,,,
2,0002100,,,,,,,,,,,,,2016,,Valle D'Aosta Torrette,DOC,Valle D'Aosta Torrette,Feudo Di San Maurizio,Valle D'Aosta,2,10-14,Petit Rouge 70% – Fumin 30%,nd,84,2,84,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,20k,-,-,-,,,Italia,,,
1,0002100-1,0.45,5,0.44,10,,0,,5,0.44,10,2.5,,,,Valle D'Aosta Torrette,DOC,Valle D'Aosta Torrette,Feudo Di San Maurizio,Valle D'Aosta,2★-3★,10-14,Petit Rouge 70% – Fumin 30%,nd,nd,2★-3★,nd,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,10k-20k,-,-,-,,,Italy,,,
2,0002094,,,,,,,,,,,,,2015,Superieur,Valle D'Aosta Torrette Superieur La Prieure,DOC,Valle D'Aosta Torrette,Feudo Di San Maurizio,Valle D'Aosta,2,10-14,Petit Rouge 90% – Syrah 10%,nd,84,2,84,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,14.5,7k,9,botte,oak,,,Italia,,,
2,0002094,,,,,,,,,,,,,2017,Superieur,Valle D'Aosta Torrette Superieur La Prieure,DOC,Valle D'Aosta Torrette,Feudo Di San Maurizio,Valle D'Aosta,4,15-19,Petit Rouge 95% – Syrah 5%,Costolette alla valdostana,89,4,89,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,14.5,6k,9,botte,oak,"Veste rosso rubino con ricordi purpurei. La varietà dei profumi si apre con sensazioni  di ciliegia, prugna, violetta, anice e pepe nero, prosegue svelando un còté evoluto di tabacco da pipa, cioccolato e ceralacca. Il sorso è dominato da un tannino scorrevole e una buona sapidità, esprime appieno il suo potenziale fino al lungo finale. Matura per 9 mesi in botti di rovere di Allier da 11 ettolitri ",,Italia,,,
1,0002094-1,1.12,13,0.76,17,,0,,13,0.76,17,3.0,,,Superieur,Valle D'Aosta Torrette Superieur La Prieure,DOC,Valle D'Aosta Torrette,Feudo Di San Maurizio,Valle D'Aosta,2★-4★,15-19,Petit Rouge – Syrah,Costolette alla valdostana,nd,2★-4★,nd,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,14.5,6k-7k,9,botte,oak,,,Italy,,,
2,0002078,,,,,,,,,,,,,2016,Superieur,Valle D'Aosta Torrette Superieur Vigne Rovettaz,DOC,Valle D'Aosta Torrette,Grosejan Vins,Valle D'Aosta,1,15-19,Petit Rouge 75% – Cornalin 10% – Fumin 10% – Premetta 5%,nd,79,1,79,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,7k,12,botte,oak,,,Italia,,,
2,0002078,,,,,,,,,,,,,2017,Superieur,Valle D'Aosta Torrette Superieur Vigne Rovettaz,DOC,Valle D'Aosta Torrette,Grosejan Vins,Valle D'Aosta,3,20-24,Petit Rouge 75% – Cornalin 10% – Fumin 10% – Premetta 5%,Bocconcini di coniglio in umido,86,3,86,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,6k,12,botte,oak,Rosso rubino intenso con riflessi purpurei Bouquet dominato da piccoli frutti rossi, lamponi e ribes, con accenni di erbe officinali, china, rabarbaro e pepe bianco. Nell'assaggio  | prevale la freschezza, ben integrata da un tannino ancora esuberante. Sosta in botti di Slavonia per 12 mesi. ,,Italia,,,
2,0002078,,,,,,,,,,,,,2019,Superieur,Valle D'Aosta Torrette Superieur Vigne Rovettaz,DOC,Valle D'Aosta Torrette,Grosejan Vins,Valle D'Aosta,3,10-14,Petit Rouge 75% – Cornalin 10% – Fumin 10% – Premetta 5%,nd,86,3,86,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,6k,15,botte,oak,,,Italia,,,
1,0002078-1,0.68,8,0.66,14,,0,,8,0.66,14,2.3,,,Superieur,Valle D'Aosta Torrette Superieur Vigne Rovettaz,DOC,Valle D'Aosta Torrette,Grosejan Vins,Valle D'Aosta,1★-3★,10-14,Petit Rouge 75% – Cornalin 10% – Fumin 10% – Premetta 5%,Bocconcini di coniglio in umido,nd,1★-3★,nd,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,6k-7k,12-15 mesi in botte,botte,oak,,,Italy,,,
2,0002087,,,,,,,,,,,,,2018,Superieur,Valle D'Aosta Torrette Superieur,DOC,Valle D'Aosta Torrette,La Plantze,Valle D'Aosta,3,35-39,Petit Rouge 70% – Cornalin 20% – Fumin 10%,Stracotto di manzo al Torrette,86,3,86,3,86,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,14.5,2k,12,botte piccola,small oak,Rubino intenso e luminoso. Profilo olfattivo invitante, con profumi di ciliegia, fragola e piccoli frutti rossi, seguiti da tratti di rosa canina, humus e leggeri cenni di pepe nero. Corpo mediamente strutturato, con tannini giovanili adagiati su un finale fresco. Riposa per 12 mesi in barrique. ,,Italia,,,
2,0002087,,,,,,,,,,,,,2019,Superieur,Valle D'Aosta Torrette Superieur,DOC,Valle D'Aosta Torrette,La Plantze,Valle D'Aosta,3,35-39,Petit Rouge 70% – Cornalin 20% – Fumin 10%,,86,nd,nd,3,86,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,14.5,2k,12,botte piccola,small oak,,,Italia,,,
1,0002087-1,0.68,8,0.21,5,,0,,8,0.21,5,3.0,,,Superieur,Valle D'Aosta Torrette Superieur,DOC,Valle D'Aosta Torrette,La Plantze,Valle D'Aosta,3★,35-39,Petit Rouge 70% – Cornalin 20% – Fumin 10%,Stracotto di manzo al Torrette,86.0,3★,86.0,3★,86.0,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,14.5,2k,12,botte piccola,small oak,,,Italy,,,
2,0002082,,,,,,,,,,,,,2014,,Valle D'Aosta Torrette,DOC,Valle D'Aosta Torrette,La Source,Valle D'Aosta,1,15-19,Petit Rouge 90% – Vien de Nus 10%,nd,79,1,79,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13,8k,-,-,-,,,Italia,,,
2,0002082,,,,,,,,,,,,,2015,,Valle D'Aosta Torrette,DOC,Valle D'Aosta Torrette,La Source,Valle D'Aosta,2,15-19,Petit Rouge 90% – Vien de Nus 10%,nd,82,2,82,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13,9k,-,-,-,,,Italia,,,
2,0002082,,,,,,,,,,,,,2019,,Valle D'Aosta Torrette,DOC,Valle D'Aosta Torrette,La Source,Valle D'Aosta,2,10-14,Petit Rouge 90% – Vien de Nus 10%,nd,82,2,82,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13,9k,-,-,-,,,Italia,,,
1,0002082-1,0.23,3,0.23,5,,0,,3,0.23,5,1.7,,,,Valle D'Aosta Torrette,DOC,Valle D'Aosta Torrette,La Source,Valle D'Aosta,1★-2★,10-14,Petit Rouge 90% – Vien de Nus 10%,nd,nd,1★-2★,nd,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13,8k-9k,-,-,-,,,Italy,,,
2,0002086,,,,,,,,,,,,,2013,Superieur,Valle D'Aosta Torrette Superieur,DOC,Valle D'Aosta Torrette,La Source,Valle D'Aosta,2,15-19,Petit Rouge 90% – Fumin 10%,Carbonada con polenta,84,2,84,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13,4k,12,botte media,medium oak,Rubino intenso. Incipit olfattivo speziato, con evidenza di chiodi di garofano, noce moscata e pepe nero, seguono accenni di mora, rosa canina e tamarindo. Un tannino ancora da domare completamente tratteggia un palato che si avvia rapido verso l'equilibrio. Vinificato in acciaio, matura per 12 mesi in tonneau di rovere francese. ,,Italia,,,
2,0002086,,,,,,,,,,,,,2014,Superieur,Valle D'Aosta Torrette Superieur,DOC,Valle D'Aosta Torrette,La Source,Valle D'Aosta,3,15-19,Petit Rouge 90% – Fumin 10%,Filetto al bleu d'Aoste,86,3,86,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13,4k,12,botte media,medium oak,Rosso rubino intenso. Ventaglio olfattivo intenso e pulito, con noce moscata e chiodi  di garofano, ciliegia croccante, sottobosco, tabacco e liquirizia. Sorso fresco e di gradevole coerenza. Si allunga tra sensazioni di frutta, spezie e sentori tostati, con tannini ben levigati Riposa per 12 mesi in tonneau ,,Italia,,,
2,0002086,,,,,,,,,,,,,2015,Superieur,Valle D'Aosta Torrette Superieur,DOC,Valle D'Aosta Torrette,La Source,Valle D'Aosta,2,15-19,Petit Rouge 90% – Fumin 10%,nd,84,3,86,2,82,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13,3k,12,botte media,medium oak,,,Italia,,,
1,0002086-1,0.57,7,0.39,9,,0,,7,0.39,9,2.3,,,Superieur,Valle D'Aosta Torrette Superieur,DOC,Valle D'Aosta Torrette,La Source,Valle D'Aosta,2★-3★,15-19,Petit Rouge 90% – Fumin 10%,Carbonada con polenta – Filetto al bleu d'Aoste,84.7,2★-3★,85.3,2★,82.0,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13,3k-4k,12,botte media,medium oak,,,Italy,,,
2,0002079,,,,,,,,,,,,,2016,,Valle D'Aosta Torrette,DOC,Valle D'Aosta Torrette,Le Grain,Valle D'Aosta,3,10-14,Petit Rouge 70% – Cornalin 15% – Fumin 15%,Tagliere di mocetta e lardo di Arnad,85,3,85,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13,1k,7,acciaio,steel,Manto rosso rubino. | profumi rivelano una nota tostata che subito si assesta su sfumature di pepe bianco, noce moscata, ribes e lamponi Dinamica gustativa fresca e balsamica in cui un tannino levigato delizia il palato. Chiusura gradevolmente amaricante. Solo acciaio per 7 mesi ,,Italia,,,
2,0002079,,,,,,,,,,,,,2019,,Valle D'Aosta Torrette,DOC,Valle D'Aosta Torrette,Le Grain,Valle D'Aosta,2,10-14,Petit Rouge 70% – Cornalin 15% – Fumin 15%,nd,84,2,84,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,12.5,1k,9,acciaio,steel,,,Italia,,,
1,0002079-1,0.45,5,0.44,10,,0,,5,0.44,10,2.5,,,,Valle D'Aosta Torrette,DOC,Valle D'Aosta Torrette,Le Grain,Valle D'Aosta,2★-3★,10-14,Petit Rouge 70% – Cornalin 15% – Fumin 15%,Tagliere di mocetta e lardo di Arnad,nd,2★-3★,nd,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,12.5,6k-7k,9,acciaio,steel,,,Italy,,,
2,0002084,,,,,,,,,,,,,2015,Superieur,Valle D'Aosta Torrette Superiore,DOC,Valle D'Aosta Torrette,Les Cretes,Valle D'Aosta,2,15-19,Petit Rouge 70% – Cornalin 10% – Fumin 10% – Mayolet 10%,nd,84,2,84,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,16k,12,acciaio,steel,,,Italia,,,
2,0002084,,,,,,,,,,,,,2017,Superieur,Valle D'Aosta Torrette Superiore,DOC,Valle D'Aosta Torrette,Les Cretes,Valle D'Aosta,4,15-19,Petit Rouge 70% – Cornalin 10% – Fumin 10% – Mayolet 10%,Coscia d'agnello arrosto,89,4,89,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,14,13k,12,acciaio,steel,"| Rosso rubino. Sorprendente impatto olfattivo nei profumi di frutta rossa sotto spirito, cassis e caramella gelée alla mora, cannella, liquirizia, sentori balsamici e di erbe di montagna completano il variopinto corredo odoroso. Palato avvolgente, morbido, con freschezza che vivacizza il sorso, tannini fini e levigati e chiusura persistente che sfuma su preziosità di menta. Sosta per 12 mesi in acciaio. ",,Italia,,,
2,0002084,,,,,,,,,,,,,2018,Superieur,Valle D'Aosta Torrette Superiore,DOC,Valle D'Aosta Torrette,Les Cretes,Valle D'Aosta,3,15-19,Petit Rouge 100%,nd,86,3,86,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,14,12k,12,acciaio,steel,,,Italia,,,
2,0002084,,,,,,,,,,,,,2019,Superieur,Valle D'Aosta Torrette Superiore,DOC,Valle D'Aosta Torrette,Les Cretes,Valle D'Aosta,3,15-19,Petit Rouge 100%,nd,86,nd,nd,3,86,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,14,12k,12,acciaio,steel,,,Italia,,,
1,0002084-1,1.79,21,1.22,27,,0,,21,1.22,27,3.0,,,Superieur,Valle D'Aosta Torrette Superiore,DOC,Valle D'Aosta Torrette,Les Cretes,Valle D'Aosta,2★-4★,15-19,Petit Rouge – Cornalin – Fumin – Mayolet,Coscia d'agnello arrosto,86.3,2★-4★,86.3,3★,86.0,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,14,12k-16k,12,acciaio,steel,,,Italy,,,
2,0002080,,,,,,,,,,,,,2019,Superieur,Valle D'Aosta Torrette Superieur Domus Nostra,DOC,Valle D'Aosta Torrette,Mai Domi,Valle D'Aosta,3,20-24,Petit Rouge 95% – Gamay 5%,nd,86,3,86,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13,1k,13,botte,oak,,,Italia,,,
1,0002080-1,0.34,4,0.18,4,,0,,4,0.18,4,3.0,,,Superieur,Valle D'Aosta Torrette Superieur Domus Nostra,DOC,Valle D'Aosta Torrette,Mai Domi,Valle D'Aosta,3★,20-24,Petit Rouge 95% – Gamay 5%,nd,nd,3★,nd,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13,1k,13,botte,oak,,,Italy,,,
2,0002075,,,,,,,,,,,,,2015,,Valle D'Aosta Torrette,DOC,Valle D'Aosta Torrette,Maison Agricole,Valle D'Aosta,1,10-14,Petit Rouge 90% – Fumin 10%,nd,79,1,79,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,7k,12,acciaio,steel,,,Italia,,,
2,0002075,,,,,,,,,,,,,2016,,Valle D'Aosta Torrette,DOC,Valle D'Aosta Torrette,Maison Agricole,Valle D'Aosta,2,10-14,Petit Rouge 90% – Fumin 10%,nd,83,2,83,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,7k,12,acciaio,steel,,,Italia,,,
2,0002075,,,,,,,,,,,,,2017,,Valle D'Aosta Torrette,DOC,Valle D'Aosta Torrette,Maison Agricole,Valle D'Aosta,2,10-14,Petit Rouge 90% – Fumin 10%,nd,84,2,84,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,5k,12,acciaio,steel,,,Italia,,,
2,0002075,,,,,,,,,,,,,2018,,Valle D'Aosta Torrette,DOC,Valle D'Aosta Torrette,Maison Agricole,Valle D'Aosta,3,15-19,Petit Rouge 80% – Cornalin 10% – Fumin 10%,nd,85,3,85,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,2k,12,acciaio,steel,,,Italia,,,
2,0002075,,,,,,,,,,,,,2019,,Valle D'Aosta Torrette,DOC,Valle D'Aosta Torrette,Maison Agricole,Valle D'Aosta,2,15-19,Petit Rouge 80% – Cornalin 10% – Fumin 10%,nd,84,2,84,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,5k,12,acciaio,steel,,,Italia,,,
1,0002075-1,0.69,8,0.47,10,,0,,8,0.47,10,2.0,,,,Valle D'Aosta Torrette,DOC,Valle D'Aosta Torrette,Maison Agricole,Valle D'Aosta,1★-3★,15-19,Petit Rouge 80% – Cornalin 10% – Fumin 10%,nd,nd,1★-3★,nd,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,2k-7k,12,acciaio,steel,,,Italy,,,
2,0002074,,,,,,,,,,,,,2017,Superieur,Valle D'Aosta Torrette Superieur,DOC,Valle D'Aosta Torrette,Maison Agricole,Valle D'Aosta,2,20-24,Petit Rouge 90% – Syrah 10%,nd,84,2,84,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,1k,12,botte,oak,,,Italia,,,
2,0002074,,,,,,,,,,,,,2019,Superieur,Valle D'Aosta Torrette Superieur,DOC,Valle D'Aosta Torrette,Maison Agricole,Valle D'Aosta,3,20-24,Petit Rouge 90% – Syrah 10%,nd,86,3,86,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,14.5,1k,12,botte,oak,,,Italia,,,
1,0002074-1,0.45,5,0.24,5,,0,,5,0.24,5,2.5,,,Superieur,Valle D'Aosta Torrette Superieur,DOC,Valle D'Aosta Torrette,Maison Agricole,Valle D'Aosta,2★-3★,20-24,Petit Rouge 90% – Syrah 10%,nd,nd,2★-3★,nd,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,14.5,1k,12,botte,oak,,,Italy,,,
2,0002101,,,,,,,,,,,,,2014,Superieur,Valle D'Aosta Torrette Superieur,DOC,Valle D'Aosta Torrette,Maison Anselmet,Valle D'Aosta,3,20-24,Petit Rouge 70% – Fumin 25% – Cornalin 5%,nd,85,3,85,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13,9k,-,-,-,,,Italia,,,
2,0002101,,,,,,,,,,,,,2016,Superieur,Valle D'Aosta Torrette Superieur,DOC,Valle D'Aosta Torrette,Maison Anselmet,Valle D'Aosta,2,20-24,Petit Rouge 70% – Fumin 25% – Cornalin 5%,nd,84,2,84,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,17k,-,-,-,,,Italia,,,
1,0002101-1,0.45,5,0.24,5,,0,,5,0.24,5,2.5,,,Superieur,Valle D'Aosta Torrette Superieur,DOC,Valle D'Aosta Torrette,Maison Anselmet,Valle D'Aosta,2★-3★,20-24,Petit Rouge 70% – Fumin 25% – Cornalin 5%,nd,nd,2★-3★,nd,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,13.5,9k-17k,-,-,-,,,Italy,,,
2,0002091,,,,,,,,,,,,,2018,,Valle D'Aosta Torrette,DOC,Valle D'Aosta Torrette,Nicola Del Negro,Valle D'Aosta,2,10-14,Petit Rouge 90% – Pinot nero 10%,Pennette al prosciutto e salsiccia,82,2,82,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,15,2k,10,acciaio,steel,Rosso porpora intenso. In apertura sentori vinosi seguiti da piccoli frutti rossi, lampone, agrume, ciclamino, erba fresca e grafite. Giovanile anche nell'assaggio, fresco e con tannini in evoluzione. Godibile il finale, tutto frutta e fiori. In acciaio per 10 mesi. ,,Italia,,,
1,0002091-1,0.12,1,0.11,2,,0,,1,0.11,2,2.0,,,,Valle D'Aosta Torrette,DOC,Valle D'Aosta Torrette,Nicola Del Negro,Valle D'Aosta,2★,10-14,Petit Rouge 90% – Pinot nero 10%,Pennette al prosciutto e salsiccia,nd,2★,nd,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,15,2k,10,acciaio,steel,,,Italy,,,
2,0002076,,,,,,,,,,,,,2019,,Valle D'Aosta Torrette Dante,DOC,Valle D'Aosta Torrette,Nicola Del Negro,Valle D'Aosta,2,30-34,Petit Rouge 90% – Cornalin 10%,nd,82,2,82,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,14.5,1k,2+12,acciaio+botte,steel+oak,,,Italia,,,
1,0002076-1,0.12,1,0.04,1,,0,,1,0.04,1,2.0,,,,Valle D'Aosta Torrette Dante,DOC,Valle D'Aosta Torrette,Nicola Del Negro,Valle D'Aosta,2★,30-34,Petit Rouge 90% – Cornalin 10%,nd,nd,2★,nd,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,14.5,1k,2+12,acciaio+botte,steel+oak,,,Italy,,,
2,0002092,,,,,,,,,,,,,2017,Superieur,Valle D'Aosta Torrette Superieur La Prieure,DOC,Valle D'Aosta Torrette,Noussan,Valle D'Aosta,2,20-24,Petit Rouge 80% – Altri 20%,Roast-beef di vitello e rape glassate all'aceto balsamico,82,2,82,nd,nd,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,14,2k,12,botte grande,big oak,"Rosso rubino con sfumature color porpora Emergono al naso sentori speziati insieme a pesca e arancia sanguinella. In bocca l'alcol appare ben bilanciato, a dominare è un tannino gradevole ma ancora esuberante. Matura per 12 mesi in grandi botti di rovere. ",,Italia,,,
2,0002092,,,,,,,,,,,,,2018,Superieur,Valle D'Aosta Torrette Superieur La Prieure,DOC,Valle D'Aosta Torrette,Noussan,Valle D'Aosta,3,20-24,Petit Rouge 80% – Altri 20%,,86,nd,nd,3,86,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,14,2k,12,botte grande,big oak,,,Italia,,,
1,0002092-1,0.45,5,0.24,5,,0,,5,0.24,5,2.5,,,Superieur,Valle D'Aosta Torrette Superieur La Prieure,DOC,Valle D'Aosta Torrette,Noussan,Valle D'Aosta,2★-3★,20-24,Petit Rouge 80% – Altri 20%,Roast-beef di vitello e rape glassate all'aceto balsamico,84.0,2★,82.0,3★,86.0,,Valle D'Aosta Red Wines,Rosso Fermo,Red Wine,14,2k,12,botte grande,big oak,,,Italy,,,
