Entry,0005916,OLDRS,RS,RAWQP,QP,RS2,RAWQP2,QP2,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Tasting,Notes,Country,VintageNV,Method,Sweetness
2,0005462,,,,,,,,,,,,2020,2016,Val Venosta,Alto Adige Pinot Nero Val Venosta,DOC,Alto Adige Pinot Nero,Castel Juval Unterortl,Alto Adige,3,17-21,Pinot nero 100%,Carrè d'agnello,85,3,85,,,,Alto Adige Red Wines,Rosso fermo,Red Wine,13,5,12,botte,oak,"Lucente granato. Naso compatto  e sfaccettato. Sfodera, in rapida successione, rabarbaro, arancia rossa, rosa canina e fragola; poi sprazzi di rosa e ginepro, cioccolato amaro, liquirizia e cannella. Snello e bilanciato in bocca, convince con spiccata freschezza, che fa da spalla al tannino denso e setoso. Termina con lunghe memorie speziate. Dopo la fermentazione in acciaio, matura per 12 mesi in botti di rovere e acacia.  ",,Italy,,,
2,0005462,,,,,,,,,,,,2021,2017,Val Venosta,Alto Adige Pinot Nero Val Venosta,DOC,Alto Adige Pinot Nero,Castel Juval Unterortl,Alto Adige,3,17-21,Pinot nero 100%,nd,85,3,85,,,,Alto Adige Red Wines,Rosso fermo,Red Wine,12.5,6,12,botte,oak,,,Italy,,,
2,0005462,,,,,,,,,,,,2022,2018,Val Venosta,Alto Adige Pinot Nero Val Venosta,DOC,Alto Adige Pinot Nero,Castel Juval Unterortl,Alto Adige,2,23-27,Pinot nero 100%,nd,84,2,84,,,,Alto Adige Red Wines,Rosso fermo,Red Wine,12.5,6,12,botte,oak,,"anche ""Riserva""",Italy,,,
1,0005462-1,1.02,9,0.34,12,,0.00,,9,0.34,5,2.4,,,Val Venosta,Alto Adige Pinot Nero Val Venosta,DOC,Alto Adige Pinot Nero,Castel Juval Unterortl,Alto Adige,2★-3★,23-27,Pinot nero 100%,Carrè d'agnello – ,84.0,2★-3★,84.0,nd,nd,,Alto Adige Red Wines,Rosso fermo,Red Wine,12.5,5k-6k,12,botte,oak,,,Italy,,,
2,0005347,,,,,,,,,,,,2019,2015,,Alto Adige Pinot Nero,DOC,Alto Adige Pinot Nero,Castel Sallegg,Alto Adige,2,8-12,Pinot nero 100%,nd,82,2,82,,,,Alto Adige Red Wines,Rosso fermo,Red Wine,14,15,-,-,-,,,Italy,,,
1,0005347-1,0.12,1,0.10,3,,0.00,,1,0.10,2,2.0,,,,Alto Adige Pinot Nero,DOC,Alto Adige Pinot Nero,Castel Sallegg,Alto Adige,2★,8-12,Pinot nero 100%,nd,82.0,2★,82.0,nd,nd,,Alto Adige Red Wines,Rosso fermo,Red Wine,14,15k,-,-,-,,,Italy,,,
2,0005340,,,,,,,,,,,,2017,2013,Riserva,Alto Adige Pinot Nero Riserva,DOC,Alto Adige Pinot Nero,Castel Sallegg,Alto Adige,2,15-19,Pinot nero 100%,nd,82,2,82,,,,Alto Adige Red Wines,Rosso fermo,Red Wine,14,4,-,-,-,,,Italy,,,
1,0005340-1,0.12,1,0.06,2,,0.00,,1,0.06,1,2.0,,,Riserva,Alto Adige Pinot Nero Riserva,DOC,Alto Adige Pinot Nero,Castel Sallegg,Alto Adige,2★,15-19,Pinot nero 100%,nd,82.0,2★,82.0,nd,nd,,Alto Adige Red Wines,Rosso fermo,Red Wine,14,4k,-,-,-,,,Italy,,,
2,0005371,,,,,,,,,,,,2020,2018,,Alto Adige Pinot Nero Buchholz,DOC,Alto Adige Pinot Nero,Castelfeder,Alto Adige,3,14-20,Pinot nero 100%,nd,85,3,85,,,,Alto Adige Red Wines,Rosso fermo,Red Wine,13.5,5,18,botte,oak,,,Italy,,,
2,0005371,,,,,,,,,,,,2021,2019,,Alto Adige Pinot Nero Buchholz,DOC,Alto Adige Pinot Nero,Castelfeder,Alto Adige,2,14-20,Pinot nero 100%,nd,84,2,84,,,,Alto Adige Red Wines,Rosso fermo,Red Wine,14,6,18,botte,oak,,,Italy,,,
1,0005371-1,0.45,4,0.22,8,,0.00,,4,0.22,3,2.5,,,,Alto Adige Pinot Nero Buchholz,DOC,Alto Adige Pinot Nero,Castelfeder,Alto Adige,2★-3★,14-20,Pinot nero 100%,nd,84.5,2★-3★,84.5,nd,nd,,Alto Adige Red Wines,Rosso fermo,Red Wine,14,5k-6k,18,botte,oak,,,Italy,,,
2,0005328,,,,,,,,,,,,2018,2014,,Alto Adige Pinot Nero Glen,DOC,Alto Adige Pinot Nero,Castelfeder,Alto Adige,2,11-15,Pinot nero 100%,Fegato di vitello alla veneziana,82,2,82,,,,Alto Adige Red Wines,Rosso fermo,Red Wine,13,25,12,botte piccola,small oak,"Rosso rubino. Esordio di cannella e baccello di vaniglia, poi cuoio, mirtilli rossi maturi e confettura di ciliegia. Tannino morbido ben supportato dal calore alcolico, con acidità ancora spiccata. Di struttura proporzionata, gioca sulla sapidità nel finale di media lunghezza. Vinificazione e maturazione condotte in piccole botti di rovere. ","Il nome era ""Glener""",Italy,,,
2,0005328,,,,,,,,,,,,2019,2016,,Alto Adige Pinot Nero Glen,DOC,Alto Adige Pinot Nero,Castelfeder,Alto Adige,2,13-17,Pinot nero 100%,nd,84,2,84,,,,Alto Adige Red Wines,Rosso fermo,Red Wine,13,25,12,botte piccola,small oak,,"Il nome era ""Glener""",Italy,,,
2,0005328,,,,,,,,,,,,2020,2017,,Alto Adige Pinot Nero Glen,DOC,Alto Adige Pinot Nero,Castelfeder,Alto Adige,3,13-17,Pinot nero 100%,nd,85,3,85,,,,Alto Adige Red Wines,Rosso fermo,Red Wine,13,35,12,botte piccola,small oak,,"Il nome era ""Glener""",Italy,,,
2,0005328,,,,,,,,,,,,2021,2018,,Alto Adige Pinot Nero Glen,DOC,Alto Adige Pinot Nero,Castelfeder,Alto Adige,3,14-18,Pinot nero 100%,nd,86,3,86,,,,Alto Adige Red Wines,Rosso fermo,Red Wine,13.5,35,12,botte piccola,small oak,,,Italy,,,
2,0005328,,,,,,,,,,,,2022,2019,,Alto Adige Pinot Nero Glen,DOC,Alto Adige Pinot Nero,Castelfeder,Alto Adige,3,15-19,Pinot nero 100%,Reale di vitello alle erbe,86,3,86,,,,Alto Adige Red Wines,Rosso fermo,Red Wine,13.5,35,12,botte piccola,small oak,"Tenui trasparenze per un rosso cremisi dal bouquet sinuoso. Cardamomo, cuoio, fragola e mirtillo, su cui aleggiano nuance di erbe aromatiche essiccate. Ingresso aristocratico, leggiadro, fresco e vibrante, bilanciato dal tannino fine e vellutato. Aromi af- fumicati sorprendono nel bel finale.",,Italy,,,
1,0005328-1,1.25,10,0.61,21,,0.00,,10,0.61,10,2.6,,,,Alto Adige Pinot Nero Glen,DOC,Alto Adige Pinot Nero,Castelfeder,Alto Adige,2★-3★,15-19,Pinot nero 100%,Fegato di vitello alla veneziana – Reale di vitello alle erbe,84.6,2★-3★,84.6,nd,nd,,Alto Adige Red Wines,Rosso fermo,Red Wine,13.5,25k-35k,12,botte piccola,small oak,,,Italy,,,
2,0005324,,,,,,,,,,,,2018,2013,Riserva,Alto Adige Pinot Nero Riserva Burgum Novum,DOC,Alto Adige Pinot Nero,Castelfeder,Alto Adige,3,26-30,Pinot nero 100%,Lombata d'agnello al crescione,86,3,86,,,,Alto Adige Red Wines,Rosso fermo,Red Wine,14,10,18,botte piccola,small oak,"Rosso granato luminoso. Gentili sentori di viola accompagnano note di fragola e prugna mature, con chiusura di  spezie dolci. Palato di ampio volume, supportato da una tonificante dotazione di freschezza e sapidità, con tannini delicati e già ben espressi. Finale di medio-lunga progressione, dal sapore gradevolmente fruttato. Vinificato in barrique, riposa poi negli stessi legni per 18 mesi.  ",,Italy,,,
2,0005324,,,,,,,,,,,,2019,2015,Riserva,Alto Adige Pinot Nero Riserva Burgum Novum,DOC,Alto Adige Pinot Nero,Castelfeder,Alto Adige,5,28-32,Pinot nero 100%,Filetto di vitello al tartufo,91,5,91,,,,Alto Adige Red Wines,Rosso fermo,Red Wine,14,10,18,botte piccola,small oak,"Manto granato luminoso. Elargisce con generosità profumi scanditi e nitidi di bacche nere accompagnate da levistico, pepe bianco, sottobosco, cioccolato e vaniglia. Seguono sentori di petali di rosa appassiti, ciliegia e fragola. Si allarga in ingresso indugiando sul calore alcolico, che ben presto lascia spazio all'intreccio tannico e alla sapidità. Corposo e denso, sfuma con eleganza su rintocchi di fragola. Riposa per 18 mesi in rovere,  ",,Italy,,,
2,0005324,,,,,,,,,,,,2020,2016,Riserva,Alto Adige Pinot Nero Riserva Burgum Novum,DOC,Alto Adige Pinot Nero,Castelfeder,Alto Adige,4,30-34,Pinot nero 100%,Coda di bue brasata,90,4,90,,,,Alto Adige Red Wines,Rosso fermo,Red Wine,14,14,18,botte piccola,small oak,"Manto granato. Intenso e concentrato al naso, pone l'accento su pepe nero, cioccolato fondente e tabacco; seguono volute odorose di fragola e lampone, ribes, violette e un tocco balsamico.  In bocca si palesa morbido e ben bilanciato, grazie a tannini smussati  e a freschezza e sapidità prestanti. Accompagnano la lunga persistenza aromi di tabacco e ciliegia sotto spirito. Riposo per 18 mesi in barrique, poi 12 mesi in bottiglia.  ",,Italy,,,
2,0005324,,,,,,,,,,,,2021,2017,Riserva,Alto Adige Pinot Nero Riserva Burgum Novum,DOC,Alto Adige Pinot Nero,Castelfeder,Alto Adige,5,31-35,Pinot nero 100%,Petto d'anatra in salsa di ribes,91,5,91,,,,Alto Adige Red Wines,Rosso fermo,Red Wine,14,14,24,botte piccola,small oak,"Manto rubino lucente. Un crescendo  di sensazioni emerge al naso: l'esordio fumé precede il vivido profumo di frutti di bosco: lampone, fragola e mirtillo rosso; fiori di ibisco e cenni minerali conferiscono leggerezza e briosità. In bocca detta il passo un tannino rotondo e avvolgente, che si integra mirabilmente nella struttura elegante. Epilogo lunghissimo, di tenace sapidità, foriera di longevità. Maturazione in barrique per 24 mesi  ",,Italy,,,
2,0005324,,,,,,,,,,,,2022,2018,Riserva,Alto Adige Pinot Nero Riserva Burgum Novum,DOC,Alto Adige Pinot Nero,Castelfeder,Alto Adige,3,32-36,Pinot nero 100%,nd,88,3,88,,,,Alto Adige Red Wines,Rosso fermo,Red Wine,14,14,24,botte piccola,small oak,,,Italy,,,
1,0005324-1,7.64,64,1.88,64,,0.00,,64,1.88,29,4.0,,,Riserva,Alto Adige Pinot Nero Riserva Burgum Novum,DOC,Alto Adige Pinot Nero,Castelfeder,Alto Adige,3★-5★,32-36,Pinot nero 100%,Lombata d'agnello al crescione – Filetto di vitello al tartufo – Coda di bue brasata – Petto d'anatra in salsa di ribes – ,89.2,3★-5★,89.2,nd,nd,,Alto Adige Red Wines,Rosso fermo,Red Wine,14,10k-14k,24,botte piccola,small oak,,,Italy,,,
2,0005372,,,,,,,,,,,,2019,2015,,Alto Adige Pinot Nero Castello,DOC,Alto Adige Pinot Nero,Castello Rametz,Alto Adige,1,23-27,Pinot nero 100%,Anatra al cavolo rosso,77,1,77,,,,Alto Adige Red Wines,Rosso fermo,Red Wine,13,2,12,botte piccola,small oak,"Rubino con sprazzi granato. Olfatto composto da prugna, ciliegia, petali di rosa, cannella e cuoio. Guida il sorso la vena fresca esuberante. Maturazione in barrique per 12 mesi.  ",,Italy,,,
1,0005372-1,0.00,0,0.00,0,,0.00,,0,0.00,0,1.0,,,,Alto Adige Pinot Nero Castello,DOC,Alto Adige Pinot Nero,Castello Rametz,Alto Adige,1★,23-27,Pinot nero 100%,Anatra al cavolo rosso,77.0,1★,77.0,nd,nd,,Alto Adige Red Wines,Rosso fermo,Red Wine,13,2k,12,botte piccola,small oak,,,Italy,,,
2,0005351,,,,,,,,,,,,2018,2014,,Alto Adige Pinot Nero Ludwig,DOC,Alto Adige Pinot Nero,Elena Walch,Alto Adige,5,26-30,Pinot nero 100%,Pernice con cipolline e funghi champignon,91,5,91,,,,Alto Adige Red Wines,Rosso fermo,Red Wine,13,10,17,botte,oak,"Rosso rubino vivace. In filigrana suadent cenni di ribes nero, bacche di sambuco, violetta, tè e fumo. Svela quindi echi balsamici ed eterei, con legno di  cedro e frutta sotto spirito. Occupa  il palato con armoniosa pienezza, soffermandosi sulla componente alcolica magistralmente integrata, per sfociare poi sull'alternanza di sapidità  e freschezza che dona tensione ed equilibrio. Trama tannica setosa ed elegantissima. Echi di frutti di bosco accompagnano il finale lungo e invitante. Maturazione in legno per 17 mesi.  ",,Italy,,,
2,0005351,,,,,,,,,,,,2019,2015,,Alto Adige Pinot Nero Ludwig,DOC,Alto Adige Pinot Nero,Elena Walch,Alto Adige,4,28-32,Pinot nero 100%,Costine d'agnello alle erbette provenzali,90,4,90,,,,Alto Adige Red Wines,Rosso fermo,Red Wine,14,10,17,botte,oak,"Rosso rubino luminoso. Profilo olfattivo variegato, in cui spiccano profumi  di bacche di sambuco, pot-pourri di  fiori rossi, chiodi di garofano e pepe nero. All'assaggio palesa freschezza immediata, in sinergia con la tensione  sapida; il tannino è finemente tessuto nella struttura, sottile ed elegante. Lunga persistenza, marcata da coerenti echi speziati. Riposa per 17 mesi in rovere frances:  ",,Italy,,,
2,0005351,,,,,,,,,,,,2020,2016,,Alto Adige Pinot Nero Ludwig,DOC,Alto Adige Pinot Nero,Elena Walch,Alto Adige,2,28-32,Pinot nero 100%,nd,84,2,84,,,,Alto Adige Red Wines,Rosso fermo,Red Wine,13.5,10,17,botte,oak,,,Italy,,,
2,0005351,,,,,,,,,,,,2021,2017,,Alto Adige Pinot Nero Ludwig,DOC,Alto Adige Pinot Nero,Elena Walch,Alto Adige,2,28-32,Pinot nero 100%,nd,84,2,84,,,,Alto Adige Red Wines,Rosso fermo,Red Wine,13.5,10,17,botte,oak,,,Italy,,,
2,0005351,,,,,,,,,,,,2022,2018,,Alto Adige Pinot Nero Ludwig,DOC,Alto Adige Pinot Nero,Elena Walch,Alto Adige,4,32-36,Pinot nero 100%,Agnolotti di coda di bue,89,4,89,,,,Alto Adige Red Wines,Rosso fermo,Red Wine,13.5,10,12,botte,oak,"Rosso rubino dall'espressione olfattiva sfaccettata, di vaniglia e lampone, con fiori secchi, mirtillo nero e legno di cedro. Una rin- frescante brezza mentolata conduce alla beva. Il vino è setoso, con una centratura sull’accattivante intreccio fresco-sapido. Si congeda con echi di lampone e vaniglia. ",,Italy,,,
1,0005351-1,5.22,44,1.28,44,,0.00,,44,1.28,20,3.4,,,,Alto Adige Pinot Nero Ludwig,DOC,Alto Adige Pinot Nero,Elena Walch,Alto Adige,2★-5★,32-36,Pinot nero 100%,Pernice con cipolline e funghi champignon – Costine d'agnello alle erbette provenzali – Agnolotti di coda di bue,87.6,2★-5★,87.6,nd,nd,,Alto Adige Red Wines,Rosso fermo,Red Wine,13.5,10k,12,botte,oak,,,Italy,,,
2,0005461,,,,,,,,,,,,2017,2013,Val Venosta,Alto Adige Pinot Nero Val Venosta,DOC,Alto Adige Pinot Nero,Falkenstein,Alto Adige,1,16-20,Pinot nero 100%,nd,79,1,79,,,,Alto Adige Red Wines,Rosso fermo,Red Wine,13,10,12,botte piccola,small oak,,,Italy,,,
2,0005461,,,,,,,,,,,,2018,2014,Val Venosta,Alto Adige Pinot Nero Val Venosta,DOC,Alto Adige Pinot Nero,Falkenstein,Alto Adige,2,16-20,Pinot nero 100%,Tortelli ripieni di formaggio,82,2,82,,,,Alto Adige Red Wines,Rosso fermo,Red Wine,13,10,12,botte piccola,small oak,"Profonda tonalità rubino. Cuoio in apertura seguito da prugna matura e amarena nonché note tostate di caffè. In bocca leggermente vegetale, caldo con trama tannica un po' rustica che avvia il finale gradevolmente amarognolo. Botti di rovere.  ",,Italy,,,
2,0005461,,,,,,,,,,,,2019,2015,Val Venosta,Alto Adige Pinot Nero Val Venosta,DOC,Alto Adige Pinot Nero,Falkenstein,Alto Adige,3,18-22,Pinot nero 100%,Carrè di vitello ai funghi,85,3,85,,,,Alto Adige Red Wines,Rosso fermo,Red Wine,13,10,12,botte piccola,small oak,"Rubino trasparente con screziature granato. Effonde lentamente riconoscimenti fruttati di confettura di fragole e more, poi vaniglia, cioccolato  e sbuffi balsamici di erbe aromatiche essiccate. Un tannino nobile e smussato accompagna l'intreccio fresco-sapido, preludio di un finale lungo e appagante. Riposa in barrique di rovere per 12 mesi.  ",,Italy,,,
2,0005461,,,,,,,,,,,,2020,2016,Val Venosta,Alto Adige Pinot Nero Val Venosta,DOC,Alto Adige Pinot Nero,Falkenstein,Alto Adige,2,18-22,Pinot nero 100%,Tartare di manzo,84,2,84,,,,Alto Adige Red Wines,Rosso fermo,Red Wine,13,10,12,botte piccola,small oak,"Dal manto granato si diffondono profumi di ciliegia, lampone e prugna, con sprazzi di violetta, maggiorana e timo, Gustoso e morbido in entrata, indugia sul tannino ancora scalpitante. Fermentazione in grandi botti di rovere, dove matura per 12 mesi. ",,Italy,,,
2,0005461,,,,,,,,,,,,2021,2017,Val Venosta,Alto Adige Pinot Nero Val Venosta,DOC,Alto Adige Pinot Nero,Falkenstein,Alto Adige,3,21-25,Pinot nero 100%,Tacchino al curry,85,3,85,,,,Alto Adige Red Wines,Rosso fermo,Red Wine,13,10,12,botte piccola,small oak,"Rubino vivido dai riflessi aranciati. Bouquet delicato e ben delineato di ciliegia, fragola e lampone, uniti a cannella, chiodi di garofano, scatola di sigari e corteccia di china. La bocca, improntata all'eleganza, mette in evidenza un tannino smussato. Godibile nella sua semplicità. Fermentazione e maturazione in botti di rovere. ",,Italy,,,
2,0005461,,,,,,,,,,,,2022,2018,Val Venosta,Alto Adige Pinot Nero Val Venosta,DOC,Alto Adige Pinot Nero,Falkenstein,Alto Adige,2,21-25,Pinot nero 100%,nd,84,2,84,,,,Alto Adige Red Wines,Rosso fermo,Red Wine,14,5,12,botte piccola,small oak,,,Italy,,,
1,0005461-1,1.03,9,0.37,13,,0.00,,9,0.37,6,2.2,,,Val Venosta,Alto Adige Pinot Nero Val Venosta,DOC,Alto Adige Pinot Nero,Falkenstein,Alto Adige,1★-3★,21-25,Pinot nero 100%,Tortelli ripieni di formaggio – Carrè di vitello ai funghi – Tartare di manzo – Tacchino al curry – ,83.2,1★-3★,83.2,nd,nd,,Alto Adige Red Wines,Rosso fermo,Red Wine,14,5k-10k,12,botte piccola,small oak,,,Italy,,,
2,0005317,,,,,,,,,,,,2017,2014,,Alto Adige Pinot Nero,DOC,Alto Adige Pinot Nero,Franz Haas,Alto Adige,3,20-24,Pinot nero 100%,Maiale al forno,85,3,85,,,,Alto Adige Red Wines,Rosso fermo,Red Wine,13,90,12,botte piccola,small oak,"Granato chiaro e lucente. Naso di fragola, fiori di lillà e confettura di mirtilli, con speziatura di pepe nero. Tannini setosi e garbati rendono l'assaggio morbido e appagante. Matura per 12 mesi in barrique.  ",,Italy,,,
2,0005317,,,,,,,,,,,,2018,2015,,Alto Adige Pinot Nero,DOC,Alto Adige Pinot Nero,Franz Haas,Alto Adige,2,17-21,Pinot nero 100%,nd,84,2,84,,,,Alto Adige Red Wines,Rosso fermo,Red Wine,13.5,85,12,botte piccola,small oak,,,Italy,,,
2,0005317,,,,,,,,,,,,2019,2016,,Alto Adige Pinot Nero,DOC,Alto Adige Pinot Nero,Franz Haas,Alto Adige,3,17-21,Pinot nero 100%,Controfiletto al Cognac,85,3,85,,,,Alto Adige Red Wines,Rosso fermo,Red Wine,14,90,12,botte piccola,small oak,"Rosso rubino luminos olfattiva profonda e sf: composta da profumi di frutti di bosco, chiodi di garofano, petali di rosa e fiori in via di appassimento, arricchiti da  i pepe macinato. Ingresso  > avvolgente, dai tannini  fini e nobili. Strutturato e teso, si congeda lentamente. Classico e sincero rappresentante del vitigno. Riposa in rovere francese per 12 mesi  ",,Italy,,,
2,0005317,,,,,,,,,,,,2020,2017,,Alto Adige Pinot Nero,DOC,Alto Adige Pinot Nero,Franz Haas,Alto Adige,4,18-22,Pinot nero 100%,Involtini di maiale e verza,89,4,89,,,,Alto Adige Red Wines,Rosso fermo,Red Wine,13.5,90,12,botte piccola,small oak,"Rubino bordato di granato. Profumi netti e accattivanti di ciliegia, arancia rossa  e lampone, con un tocco di eucalipto e oleandro a dare profondità al bouquet; termina con aliti di ceralacca e cuoio.  In bocca vivacizzante freschezza, corroborante sapidità e un tannino fitto, ancora da smussare, si contrappongono con garbo alla dotazione calorica. Persiste a lungo, sfumando su ricordi  di lampone. Fermenta in acciaio, poi matura in rovere francese per 12 mesi.  ",,Italy,,,
2,0005317,,,,,,,,,,,,2021,2018,,Alto Adige Pinot Nero,DOC,Alto Adige Pinot Nero,Franz Haas,Alto Adige,2,20-24,Pinot nero 100%,nd,84,2,84,,,,Alto Adige Red Wines,Rosso fermo,Red Wine,13.5,100,12,botte piccola,small oak,,,Italy,,,
1,0005317-1,1.91,16,0.73,25,,0.00,,16,0.73,11,2.8,,,,Alto Adige Pinot Nero,DOC,Alto Adige Pinot Nero,Franz Haas,Alto Adige,2★-4★,20-24,Pinot nero 100%,Maiale al forno – Controfiletto al Cognac – Involtini di maiale e verza – ,85.4,2★-4★,85.4,nd,nd,,Alto Adige Red Wines,Rosso fermo,Red Wine,13.5,85k-100k,12,botte piccola,small oak,,,Italy,,,
2,0005355,,,,,,,,,,,,2018,2013,,Alto Adige Pinot Nero Schweizer,DOC,Alto Adige Pinot Nero,Franz Haas,Alto Adige,3,27-31,Pinot nero 100%,Petto di pollo in crosta di sesamo,86,3,86,,,,Alto Adige Red Wines,Rosso fermo,Red Wine,13,13,15,botte piccola+media,small+medium oak,"Granato denso. Corredo olfattivo di prugna e frutta secca, confettura di lamponi e fragole. Lo accompagnano una speziatura di pepe e cannella, tostature di tabacco e cioccolato, accenni di tè ed erbe aromatiche. Un classico Pinot Nero dal tannino fitto, lievernente astringente. Ottima bevibilità e finale balsamico. In tonneau e barrique per 15 mesi  ",,Italy,,,
2,0005355,,,,,,,,,,,,2019,2014,,Alto Adige Pinot Nero Schweizer,DOC,Alto Adige Pinot Nero,Franz Haas,Alto Adige,3,27-31,Pinot nero 100%,Costoletta di vitello con cipolle,86,3,86,,,,Alto Adige Red Wines,Rosso fermo,Red Wine,13,14,15,botte piccola+media,small+medium oak,"Manto granato. Si evidenziano immediate sensazioni di fragola e lampone, cannella, macis e cioccolato, con sbuffi di erbe aromatiche, origano in particolare. Sorso caldo, reso vivace dalla freschezza e da una trama tannica leggermente asciutta. Intensa e lunga progressione. Dopo la vinificazione in tonneau e barrique, rimane in legno per 15 mesi, ",,Italy,,,
2,0005355,,,,,,,,,,,,2020,2015,,Alto Adige Pinot Nero Schweizer,DOC,Alto Adige Pinot Nero,Franz Haas,Alto Adige,3,31-35,Pinot nero 100%,nd,86,3,86,,,,Alto Adige Red Wines,Rosso fermo,Red Wine,14,14,15,botte piccola+media,small+medium oak,,,Italy,,,
2,0005355,,,,,,,,,,,,2021,2016,,Alto Adige Pinot Nero Schweizer,DOC,Alto Adige Pinot Nero,Franz Haas,Alto Adige,4,34-38,Pinot nero 100%,Scaloppine di vitello,89,4,89,,,,Alto Adige Red Wines,Rosso fermo,Red Wine,14,10,15,botte piccola+media,small+medium oak,"Manto color rubino. Si dischiude su nette tracce di ciliegia, fragolina di bosco e sciroppo di lampone; intervengono poi profumi di rosa canina e ibisco, vaniglia e marzapane, sottobosco e cuoio.  Un tannino avvolgente e carezzevole imbriglia il calore alcolico, duettando con l'intreccio di freschezza e sapidità Indugia a lungo, ritornando sul lampone, per chiudere su ricordi di cioccolato al latte. Riposa in barrique per 16 mesi.  ",,Italy,,,
2,0005355,,,,,,,,,,,,2022,2017,,Alto Adige Pinot Nero Schweizer,DOC,Alto Adige Pinot Nero,Franz Haas,Alto Adige,3,34-38,Pinot nero 100%,nd,87,3,87,,,,Alto Adige Red Wines,Rosso fermo,Red Wine,14,10,16,botte piccola+media,small+medium oak,,,Italy,,,
1,0005355-1,2.36,20,0.55,19,,0.00,,20,0.55,9,3.2,,,,Alto Adige Pinot Nero Schweizer,DOC,Alto Adige Pinot Nero,Franz Haas,Alto Adige,3★-4★,34-38,Pinot nero 100%,Petto di pollo in crosta di sesamo – Costoletta di vitello con cipolle – Scaloppine di vitello – ,86.8,3★-4★,86.8,nd,nd,,Alto Adige Red Wines,Rosso fermo,Red Wine,14,10k-14k,16,botte piccola+media,small+medium oak,,,Italy,,,
